tkid,StringId,bustup,minihead
562,lord_1_ninomiya_narutoki,Portraits/562_lord_1_ninomiya_narutoki_bustup_normal.png,Portraits/562_lord_1_ninomiya_narutoki_minihead_normal.png
563,lord_1_nihonmatsu_2,Portraits/563_lord_1_nihonmatsu_2_bustup_normal.png,Portraits/563_lord_1_nihonmatsu_2_minihead_normal.png
564,lord_1_niwa_nagashige,Portraits/564_lord_1_niwa_nagashige_bustup_normal.png,Portraits/564_lord_1_niwa_nagashige_minihead_normal.png
565,lord_1_niwa,Portraits/565_lord_1_niwa_bustup_normal.png,Portraits/565_lord_1_niwa_minihead_normal.png
566,lord_1_nukui,Portraits/566_lord_1_nukui_bustup_normal.png,Portraits/566_lord_1_nukui_minihead_normal.png
567,lord_1_numata_sukemitsu,Portraits/567_lord_1_numata_sukemitsu_bustup_normal.png,Portraits/567_lord_1_numata_sukemitsu_minihead_normal.png
568,lord_1_negishi_tokaku,Portraits/568_lord_1_negishi_tokaku_bustup_normal.png,Portraits/568_lord_1_negishi_tokaku_minihead_normal.png
569,lord_1_nenei_shigenaga,Portraits/569_lord_1_nenei_shigenaga_bustup_normal.png,Portraits/569_lord_1_nenei_shigenaga_minihead_normal.png
570,lord_1_nezu_jinpachi,Portraits/570_lord_1_nezu_jinpachi_bustup_normal.png,Portraits/570_lord_1_nezu_jinpachi_minihead_normal.png
571,lord_1_nomi_munemasa,Portraits/571_lord_1_nomi_munemasa_bustup_normal.png,Portraits/571_lord_1_nomi_munemasa_minihead_normal.png
572,lord_1_haikan_ieie,Portraits/572_lord_1_haikan_ieie_bustup_normal.png,Portraits/572_lord_1_haikan_ieie_minihead_normal.png
573,lord_1_hegawa_ujisoku,Portraits/573_lord_1_hegawa_ujisoku_bustup_normal.png,Portraits/573_lord_1_hegawa_ujisoku_minihead_normal.png
574,lord_1_haga,Portraits/574_lord_1_haga_bustup_normal.png,Portraits/574_lord_1_haga_minihead_normal.png
575,lord_1_haga_4,Portraits/575_lord_1_haga_4_bustup_normal.png,Portraits/575_lord_1_haga_4_minihead_normal.png
576,lord_1_tomono_jiroubei,Portraits/576_lord_1_tomono_jiroubei_bustup_normal.png,Portraits/576_lord_1_tomono_jiroubei_minihead_normal.png
577,lord_1_hasekura_tsunenaga,Portraits/577_lord_1_hasekura_tsunenaga_bustup_normal.png,Portraits/577_lord_1_hasekura_tsunenaga_minihead_normal.png
578,lord_1_hatakeyama_3,Portraits/578_lord_1_hatakeyama_3_bustup_normal.png,Portraits/578_lord_1_hatakeyama_3_minihead_normal.png
579,lord_1_hatakeyamayoshitsugu,Portraits/579_lord_1_hatakeyamayoshitsugu_bustup_normal.png,Portraits/579_lord_1_hatakeyamayoshitsugu_minihead_normal.png
580,dead_lord_1_notohatakeyama_2,Portraits/580_dead_lord_1_notohatakeyama_2_bustup_normal.png,Portraits/580_dead_lord_1_notohatakeyama_2_minihead_normal.png
581,lord_1_kiku_koushu,Portraits/581_lord_1_kiku_koushu_bustup_normal.png,Portraits/581_lord_1_kiku_koushu_minihead_normal.png
582,lord_1_kiku_hidenari,Portraits/582_lord_1_kiku_hidenari_bustup_normal.png,Portraits/582_lord_1_kiku_hidenari_minihead_normal.png
583,lord_1_kiku,Portraits/583_lord_1_kiku_bustup_normal.png,Portraits/583_lord_1_kiku_minihead_normal.png
584,lord_1_hachisuka_iemasa,Portraits/584_lord_1_hachisuka_iemasa_bustup_normal.png,Portraits/584_lord_1_hachisuka_iemasa_minihead_normal.png
585,lord_1_hachisuka_koroku,Portraits/585_lord_1_hachisuka_koroku_bustup_normal.png,Portraits/585_lord_1_hachisuka_koroku_minihead_normal.png
586,lord_1_hachiya_yoritaka,Portraits/586_lord_1_hachiya_yoritaka_bustup_normal.png,Portraits/586_lord_1_hachiya_yoritaka_minihead_normal.png
587,lord_1_hattori_hanzo,Portraits/587_lord_1_hattori_hanzo_bustup_normal.png,Portraits/587_lord_1_hattori_hanzo_minihead_normal.png
588,lord_1_hori_tatsuaki,Portraits/588_lord_1_hori_tatsuaki_bustup_normal.png,Portraits/588_lord_1_hori_tatsuaki_minihead_normal.png
589,lord_1_hanafusa_masanari,Portraits/589_lord_1_hanafusa_masanari_bustup_normal.png,Portraits/589_lord_1_hanafusa_masanari_minihead_normal.png
590,lord_1_hanafusa_masayuki,Portraits/590_lord_1_hanafusa_masayuki_bustup_normal.png,Portraits/590_lord_1_hanafusa_masayuki_minihead_normal.png
591,lord_1_hanafusa_norihide,Portraits/591_lord_1_hanafusa_norihide_bustup_normal.png,Portraits/591_lord_1_hanafusa_norihide_minihead_normal.png
592,lord_1_baba,Portraits/592_lord_1_baba_bustup_normal.png,Portraits/592_lord_1_baba_minihead_normal.png
593,lord_1_hayashizaki_jinsuke,Portraits/593_lord_1_hayashizaki_jinsuke_bustup_normal.png,Portraits/593_lord_1_hayashizaki_jinsuke_minihead_normal.png
594,lord_1_hayashi_hidezane,Portraits/594_lord_1_hayashi_hidezane_bustup_normal.png,Portraits/594_lord_1_hayashi_hidezane_minihead_normal.png
595,lord_1_harada_munetoki,Portraits/595_lord_1_harada_munetoki_bustup_normal.png,Portraits/595_lord_1_harada_munetoki_minihead_normal.png
596,lord_1_hara_toratane,Portraits/596_lord_1_hara_toratane_bustup_normal.png,Portraits/596_lord_1_hara_toratane_minihead_normal.png
597,lord_1_hara_masatane,Portraits/597_lord_1_hara_masatane_bustup_normal.png,Portraits/597_lord_1_hara_masatane_minihead_normal.png
598,lord_1_harimaya_munenori,Portraits/598_lord_1_harimaya_munenori_bustup_normal.png,Portraits/598_lord_1_harimaya_munenori_minihead_normal.png
599,lord_1_hanawa_naomasa,Portraits/599_lord_1_hanawa_naomasa_bustup_normal.png,Portraits/599_lord_1_hanawa_naomasa_minihead_normal.png
600,lord_1_hanawaa_danemon,Portraits/600_lord_1_hanawaa_danemon_bustup_normal.png,Portraits/600_lord_1_hanawaa_danemon_minihead_normal.png
601,lord_1_hikita_hyogoro,Portraits/601_lord_1_hikita_hyogoro_bustup_normal.png,Portraits/601_lord_1_hikita_hyogoro_minihead_normal.png
602,lord_1_hisatake_4,Portraits/602_lord_1_hisatake_4_bustup_normal.png,Portraits/602_lord_1_hisatake_4_minihead_normal.png
603,lord_1_hisatake,Portraits/603_lord_1_hisatake_bustup_normal.png,Portraits/603_lord_1_hisatake_minihead_normal.png
604,lord_1_konoike_shinroku,Portraits/604_lord_1_konoike_shinroku_bustup_normal.png,Portraits/604_lord_1_konoike_shinroku_minihead_normal.png
605,lord_1_hineno_hiromune,Portraits/605_lord_1_hineno_hiromune_bustup_normal.png,Portraits/605_lord_1_hineno_hiromune_minihead_normal.png
606,lord_1_hyakutake_kagekane,Portraits/606_lord_1_hyakutake_kagekane_bustup_normal.png,Portraits/606_lord_1_hyakutake_kagekane_minihead_normal.png
607,lord_1_hirai_keiji,Portraits/607_lord_1_hirai_keiji_bustup_normal.png,Portraits/607_lord_1_hirai_keiji_minihead_normal.png
608,lord_1_hiraiwa_chikayoshi,Portraits/608_lord_1_hiraiwa_chikayoshi_bustup_normal.png,Portraits/608_lord_1_hiraiwa_chikayoshi_minihead_normal.png
609,lord_1_hiraoka_fusami,Portraits/609_lord_1_hiraoka_fusami_bustup_normal.png,Portraits/609_lord_1_hiraoka_fusami_minihead_normal.png
610,lord_1_hiraga_motomasa,Portraits/610_lord_1_hiraga_motomasa_bustup_normal.png,Portraits/610_lord_1_hiraga_motomasa_minihead_normal.png
611,lord_1_hirate_hanyu,Portraits/611_lord_1_hirate_hanyu_bustup_normal.png,Portraits/611_lord_1_hirate_hanyu_minihead_normal.png
612,lord_1_hirano_nagayasu,Portraits/612_lord_1_hirano_nagayasu_bustup_normal.png,Portraits/612_lord_1_hirano_nagayasu_minihead_normal.png
613,lord_1_fuuma_kotaroo,Portraits/613_lord_1_fuuma_kotaroo_bustup_normal.png,Portraits/613_lord_1_fuuma_kotaroo_minihead_normal.png
614,lord_1_fukamizu_nagatomo,Portraits/614_lord_1_fukamizu_nagatomo_bustup_normal.png,Portraits/614_lord_1_fukamizu_nagatomo_minihead_normal.png
615,lord_1_fukushima_masanori,Portraits/615_lord_1_fukushima_masanori_bustup_normal.png,Portraits/615_lord_1_fukushima_masanori_minihead_normal.png
616,lord_1_fukudome_1,Portraits/616_lord_1_fukudome_1_bustup_normal.png,Portraits/616_lord_1_fukudome_1_minihead_normal.png
617,lord_1_fukudome,Portraits/617_lord_1_fukudome_bustup_normal.png,Portraits/617_lord_1_fukudome_minihead_normal.png
618,lord_1_fukuhara_sadatoshi,Portraits/618_lord_1_fukuhara_sadatoshi_bustup_normal.png,Portraits/618_lord_1_fukuhara_sadatoshi_minihead_normal.png
619,lord_1_furuta_oribe,Portraits/619_lord_1_furuta_oribe_bustup_normal.png,Portraits/619_lord_1_furuta_oribe_minihead_normal.png
620,lord_1_fuwa_mitsuji,Portraits/620_lord_1_fuwa_mitsuji_bustup_normal.png,Portraits/620_lord_1_fuwa_mitsuji_minihead_normal.png
621,lord_1_bessho_4,Portraits/621_lord_1_bessho_4_bustup_normal.png,Portraits/621_lord_1_bessho_4_minihead_normal.png
622,lord_1_hoitada_motokiyo,Portraits/622_lord_1_hoitada_motokiyo_bustup_normal.png,Portraits/622_lord_1_hoitada_motokiyo_minihead_normal.png
623,lord_1_hojo_shi,Portraits/623_lord_1_hojo_shi_bustup_normal.png,Portraits/623_lord_1_hojo_shi_minihead_normal.png
624,lord_1_hojo_7,Portraits/624_lord_1_hojo_7_bustup_normal.png,Portraits/624_lord_1_hojo_7_minihead_normal.png
625,lord_1_hojo_ujishige,Portraits/625_lord_1_hojo_ujishige_bustup_normal.png,Portraits/625_lord_1_hojo_ujishige_minihead_normal.png
626,lord_1_hojo_5,Portraits/626_lord_1_hojo_5_bustup_normal.png,Portraits/626_lord_1_hojo_5_minihead_normal.png
627,lord_1_hojo_4,Portraits/627_lord_1_hojo_4_bustup_normal.png,Portraits/627_lord_1_hojo_4_minihead_normal.png
628,lord_1_hojo_9,Portraits/628_lord_1_hojo_9_bustup_normal.png,Portraits/628_lord_1_hojo_9_minihead_normal.png
629,lord_1_hojo,Portraits/629_lord_1_hojo_bustup_normal.png,Portraits/629_lord_1_hojo_minihead_normal.png
630,lord_1_hojo_2,Portraits/630_lord_1_hojo_2_bustup_normal.png,Portraits/630_lord_1_hojo_2_minihead_normal.png
631,lord_1_hojo_11,Portraits/631_lord_1_hojo_11_bustup_normal.png,Portraits/631_lord_1_hojo_11_minihead_normal.png
632,lord_1_hojo_tsunashige,Portraits/632_lord_1_hojo_tsunashige_bustup_normal.png,Portraits/632_lord_1_hojo_tsunashige_minihead_normal.png
633,lord_1_hoozooin_inei,Portraits/633_lord_1_hoozooin_inei_bustup_normal.png,Portraits/633_lord_1_hoozooin_inei_minihead_normal.png
634,lord_1_hoshina_masatoshi,Portraits/634_lord_1_hoshina_masatoshi_bustup_normal.png,Portraits/634_lord_1_hoshina_masatoshi_minihead_normal.png
635,lord_1_yasui_doton,Portraits/635_lord_1_yasui_doton_bustup_normal.png,Portraits/635_lord_1_yasui_doton_minihead_normal.png
636,lord_1_hosokawa_2,Portraits/636_lord_1_hosokawa_2_bustup_normal.png,Portraits/636_lord_1_hosokawa_2_minihead_normal.png
637,lord_1_hosokawa_harumoto,Portraits/637_lord_1_hosokawa_harumoto_bustup_normal.png,Portraits/637_lord_1_hosokawa_harumoto_minihead_normal.png
638,lord_1_hosokawa_yuu,Portraits/638_lord_1_hosokawa_yuu_bustup_normal.png,Portraits/638_lord_1_hosokawa_yuu_minihead_normal.png
639,lord_1_horio_tadauji,Portraits/639_lord_1_horio_tadauji_bustup_normal.png,Portraits/639_lord_1_horio_tadauji_minihead_normal.png
640,lord_1_horio_yoshiharu,Portraits/640_lord_1_horio_yoshiharu_bustup_normal.png,Portraits/640_lord_1_horio_yoshiharu_minihead_normal.png
641,lord_1_horii_naomasa,Portraits/641_lord_1_horii_naomasa_bustup_normal.png,Portraits/641_lord_1_horii_naomasa_minihead_normal.png
642,lord_1_horiuchi_shizen,Portraits/642_lord_1_horiuchi_shizen_bustup_normal.png,Portraits/642_lord_1_horiuchi_shizen_minihead_normal.png
643,lord_1_horii_hideharu,Portraits/643_lord_1_horii_hideharu_bustup_normal.png,Portraits/643_lord_1_horii_hideharu_minihead_normal.png
644,lord_1_horii_hidemasa,Portraits/644_lord_1_horii_hidemasa_bustup_normal.png,Portraits/644_lord_1_horii_hidemasa_minihead_normal.png
645,lord_1_honinbo_sansa,Portraits/645_lord_1_honinbo_sansa_bustup_normal.png,Portraits/645_lord_1_honinbo_sansa_minihead_normal.png
646,lord_1_honganji_2,Portraits/646_lord_1_honganji_2_bustup_normal.png,Portraits/646_lord_1_honganji_2_minihead_normal.png
647,lord_1_honganji,Portraits/647_lord_1_honganji_bustup_normal.png,Portraits/647_lord_1_honganji_minihead_normal.png
648,lord_1_honganji_junnyo,Portraits/648_lord_1_honganji_junnyo_bustup_normal.png,Portraits/648_lord_1_honganji_junnyo_minihead_normal.png
649,lord_1_hongo,Portraits/649_lord_1_hongo_bustup_normal.png,Portraits/649_lord_1_hongo_minihead_normal.png
650,lord_1_honjo,Portraits/650_lord_1_honjo_bustup_normal.png,Portraits/650_lord_1_honjo_minihead_normal.png
651,lord_1_honda_2,Portraits/651_lord_1_honda_2_bustup_normal.png,Portraits/651_lord_1_honda_2_minihead_normal.png
652,lord_1_honda,Portraits/652_lord_1_honda_bustup_normal.png,Portraits/652_lord_1_honda_minihead_normal.png
653,lord_1_honda_tadatomo,Portraits/653_lord_1_honda_tadatomo_bustup_normal.png,Portraits/653_lord_1_honda_tadatomo_minihead_normal.png
654,lord_1_honda_tadamasa,Portraits/654_lord_1_honda_tadamasa_bustup_normal.png,Portraits/654_lord_1_honda_tadamasa_minihead_normal.png
655,lord_1_honda_8,Portraits/655_lord_1_honda_8_bustup_normal.png,Portraits/655_lord_1_honda_8_minihead_normal.png
656,lord_1_honda_6,Portraits/656_lord_1_honda_6_bustup_normal.png,Portraits/656_lord_1_honda_6_minihead_normal.png
657,lord_1_maeda_keiji,Portraits/657_lord_1_maeda_keiji_bustup_normal.png,Portraits/657_lord_1_maeda_keiji_minihead_normal.png
658,lord_1_maeda_geni,Portraits/658_lord_1_maeda_geni_bustup_normal.png,Portraits/658_lord_1_maeda_geni_minihead_normal.png
659,lord_1_maeda,Portraits/659_lord_1_maeda_bustup_normal.png,Portraits/659_lord_1_maeda_minihead_normal.png
660,lord_1_maeda_4,Portraits/660_lord_1_maeda_4_bustup_normal.png,Portraits/660_lord_1_maeda_4_minihead_normal.png
661,lord_1_maeda_toshimasa,Portraits/661_lord_1_maeda_toshimasa_bustup_normal.png,Portraits/661_lord_1_maeda_toshimasa_minihead_normal.png
662,lord_1_maeno_nagayasu,Portraits/662_lord_1_maeno_nagayasu_bustup_normal.png,Portraits/662_lord_1_maeno_nagayasu_minihead_normal.png
663,lord_1_maeba_5,Portraits/663_lord_1_maeba_5_bustup_normal.png,Portraits/663_lord_1_maeba_5_minihead_normal.png
664,lord_1_makabe_shikan,Portraits/664_lord_1_makabe_shikan_bustup_normal.png,Portraits/664_lord_1_makabe_shikan_minihead_normal.png
665,lord_1_magara_naosumi,Portraits/665_lord_1_magara_naosumi_bustup_normal.png,Portraits/665_lord_1_magara_naosumi_minihead_normal.png
666,lord_1_magara_naotaka,Portraits/666_lord_1_magara_naotaka_bustup_normal.png,Portraits/666_lord_1_magara_naotaka_minihead_normal.png
667,lord_1_masaki_tokishige,Portraits/667_lord_1_masaki_tokishige_bustup_normal.png,Portraits/667_lord_1_masaki_tokishige_minihead_normal.png
668,lord_1_masaki_2,Portraits/668_lord_1_masaki_2_bustup_normal.png,Portraits/668_lord_1_masaki_2_minihead_normal.png
669,lord_1_masaki_yoritada,Portraits/669_lord_1_masaki_yoritada_bustup_normal.png,Portraits/669_lord_1_masaki_yoritada_minihead_normal.png
670,lord_1_masuda_nagamori,Portraits/670_lord_1_masuda_nagamori_bustup_normal.png,Portraits/670_lord_1_masuda_nagamori_minihead_normal.png
671,lord_1_masudaa_motonaga,Portraits/671_lord_1_masudaa_motonaga_bustup_normal.png,Portraits/671_lord_1_masudaa_motonaga_minihead_normal.png
672,lord_1_matsui_yasuyuki,Portraits/672_lord_1_matsui_yasuyuki_bustup_normal.png,Portraits/672_lord_1_matsui_yasuyuki_minihead_normal.png
673,lord_1_matsui_tomoyasu,Portraits/673_lord_1_matsui_tomoyasu_bustup_normal.png,Portraits/673_lord_1_matsui_tomoyasu_minihead_normal.png
674,lord_1_matsukura_shigenobu,Portraits/674_lord_1_matsukura_shigenobu_bustup_normal.png,Portraits/674_lord_1_matsukura_shigenobu_minihead_normal.png
675,lord_1_matsukura_shigemasa,Portraits/675_lord_1_matsukura_shigemasa_bustup_normal.png,Portraits/675_lord_1_matsukura_shigemasa_minihead_normal.png
676,lord_1_matsushita_kahei,Portraits/676_lord_1_matsushita_kahei_bustup_normal.png,Portraits/676_lord_1_matsushita_kahei_minihead_normal.png
677,lord_1_matsudaira_tadakichi,Portraits/677_lord_1_matsudaira_tadakichi_bustup_normal.png,Portraits/677_lord_1_matsudaira_tadakichi_minihead_normal.png
678,lord_1_matsuda,Portraits/678_lord_1_matsuda_bustup_normal.png,Portraits/678_lord_1_matsuda_minihead_normal.png
679,lord_1_matsunaga,Portraits/679_lord_1_matsunaga_bustup_normal.png,Portraits/679_lord_1_matsunaga_minihead_normal.png
680,lord_1_matsunaga_2,Portraits/680_lord_1_matsunaga_2_bustup_normal.png,Portraits/680_lord_1_matsunaga_2_minihead_normal.png
681,lord_1_matsunami_yoshichika,Portraits/681_lord_1_matsunami_yoshichika_bustup_normal.png,Portraits/681_lord_1_matsunami_yoshichika_minihead_normal.png
682,lord_1_sumiya_shichirojiro,Portraits/682_lord_1_sumiya_shichirojiro_bustup_normal.png,Portraits/682_lord_1_sumiya_shichirojiro_minihead_normal.png
683,lord_1_matsuura_2,Portraits/683_lord_1_matsuura_2_bustup_normal.png,Portraits/683_lord_1_matsuura_2_minihead_normal.png
684,lord_1_matsuura,Portraits/684_lord_1_matsuura_bustup_normal.png,Portraits/684_lord_1_matsuura_minihead_normal.png
685,lord_1_manase_doosan,Portraits/685_lord_1_manase_doosan_bustup_normal.png,Portraits/685_lord_1_manase_doosan_minihead_normal.png
686,lord_1_marume_nagayoshi,Portraits/686_lord_1_marume_nagayoshi_bustup_normal.png,Portraits/686_lord_1_marume_nagayoshi_minihead_normal.png
687,lord_1_mikumo_narumochi,Portraits/687_lord_1_mikumo_narumochi_bustup_normal.png,Portraits/687_lord_1_mikumo_narumochi_minihead_normal.png
688,lord_1_onjuku_kanbei,Portraits/688_lord_1_onjuku_kanbei_bustup_normal.png,Portraits/688_lord_1_onjuku_kanbei_minihead_normal.png
689,lord_1_mizutani_taneshige,Portraits/689_lord_1_mizutani_taneshige_bustup_normal.png,Portraits/689_lord_1_mizutani_taneshige_minihead_normal.png
690,lord_1_mizuno_katsunari,Portraits/690_lord_1_mizuno_katsunari_bustup_normal.png,Portraits/690_lord_1_mizuno_katsunari_minihead_normal.png
691,lord_1_mizuno_tadashige,Portraits/691_lord_1_mizuno_tadashige_bustup_normal.png,Portraits/691_lord_1_mizuno_tadashige_minihead_normal.png
692,lord_1_mizuno_nobumoto,Portraits/692_lord_1_mizuno_nobumoto_bustup_normal.png,Portraits/692_lord_1_mizuno_nobumoto_minihead_normal.png
693,lord_1_mizuo_shoubei,Portraits/693_lord_1_mizuo_shoubei_bustup_normal.png,Portraits/693_lord_1_mizuo_shoubei_minihead_normal.png
694,lord_1_mizoguchi_hideshige,Portraits/694_lord_1_mizoguchi_hideshige_bustup_normal.png,Portraits/694_lord_1_mizoguchi_hideshige_minihead_normal.png
695,lord_1_mitoya_hisayasu,Portraits/695_lord_1_mitoya_hisayasu_bustup_normal.png,Portraits/695_lord_1_mitoya_hisayasu_minihead_normal.png
696,lord_1_mimura_ienaga,Portraits/696_lord_1_mimura_ienaga_bustup_normal.png,Portraits/696_lord_1_mimura_ienaga_minihead_normal.png
697,lord_1_mimura_motochika,Portraits/697_lord_1_mimura_motochika_bustup_normal.png,Portraits/697_lord_1_mimura_motochika_minihead_normal.png
698,lord_1_miyabe_keijun,Portraits/698_lord_1_miyabe_keijun_bustup_normal.png,Portraits/698_lord_1_miyabe_keijun_minihead_normal.png
699,lord_1_miyamoto_denta,Portraits/699_lord_1_miyamoto_denta_bustup_normal.png,Portraits/699_lord_1_miyamoto_denta_minihead_normal.png
700,lord_1_miyamotoo_musashi,Portraits/700_lord_1_miyamotoo_musashi_bustup_normal.png,Portraits/700_lord_1_miyamotoo_musashi_minihead_normal.png
701,lord_1_miyoshi_shougan,Portraits/701_lord_1_miyoshi_shougan_bustup_normal.png,Portraits/701_lord_1_miyoshi_shougan_minihead_normal.png
702,lord_1_miyoshi_nagaharu,Portraits/702_lord_1_miyoshi_nagaharu_bustup_normal.png,Portraits/702_lord_1_miyoshi_nagaharu_minihead_normal.png
703,lord_1_miyoshi_nagaatsu,Portraits/703_lord_1_miyoshi_nagaatsu_bustup_normal.png,Portraits/703_lord_1_miyoshi_nagaatsu_minihead_normal.png
704,dead_lord_1_miyoshi_1,Portraits/704_dead_lord_1_miyoshi_1_bustup_normal.png,Portraits/704_dead_lord_1_miyoshi_1_minihead_normal.png
705,lord_1_miyoshi_korezane,Portraits/705_lord_1_miyoshi_korezane_bustup_normal.png,Portraits/705_lord_1_miyoshi_korezane_minihead_normal.png
706,lord_1_miyoshi_shuui,Portraits/706_lord_1_miyoshi_shuui_bustup_normal.png,Portraits/706_lord_1_miyoshi_shuui_minihead_normal.png
707,lord_1_miyoshi_yoshiyuki,Portraits/707_lord_1_miyoshi_yoshiyuki_bustup_normal.png,Portraits/707_lord_1_miyoshi_yoshiyuki_minihead_normal.png
708,lord_1_miyoshi_jikkyu,Portraits/708_lord_1_miyoshi_jikkyu_bustup_normal.png,Portraits/708_lord_1_miyoshi_jikkyu_minihead_normal.png
709,lord_1_miyoshi,Portraits/709_lord_1_miyoshi_bustup_normal.png,Portraits/709_lord_1_miyoshi_minihead_normal.png
710,spc_suruga_shu_leader_2,Portraits/710_spc_suruga_shu_leader_2_bustup_normal.png,Portraits/710_spc_suruga_shu_leader_2_minihead_normal.png
711,lord_1_murai_sadakatsu,Portraits/711_lord_1_murai_sadakatsu_bustup_normal.png,Portraits/711_lord_1_murai_sadakatsu_minihead_normal.png
712,lord_1_murai_nagayori,Portraits/712_lord_1_murai_nagayori_bustup_normal.png,Portraits/712_lord_1_murai_nagayori_minihead_normal.png
713,lord_2_murakami_8,Portraits/713_lord_2_murakami_8_bustup_normal.png,Portraits/713_lord_2_murakami_8_minihead_normal.png
714,lord_1_murakami,Portraits/714_lord_1_murakami_bustup_normal.png,Portraits/714_lord_1_murakami_minihead_normal.png
715,lord_1_murakami_2,Portraits/715_lord_1_murakami_2_bustup_normal.png,Portraits/715_lord_1_murakami_2_minihead_normal.png
716,lord_2_murakami,Portraits/716_lord_2_murakami_bustup_normal.png,Portraits/716_lord_2_murakami_minihead_normal.png
717,lord_1_mochiku_katsuteru,Portraits/717_lord_1_mochiku_katsuteru_bustup_normal.png,Portraits/717_lord_1_mochiku_katsuteru_minihead_normal.png
718,lord_1_mori_katsunaga,Portraits/718_lord_1_mori_katsunaga_bustup_normal.png,Portraits/718_lord_1_mori_katsunaga_minihead_normal.png
719,lord_1_mori_shigeyoshi,Portraits/719_lord_1_mori_shigeyoshi_bustup_normal.png,Portraits/719_lord_1_mori_shigeyoshi_minihead_normal.png
720,lord_1_mori_3,Portraits/720_lord_1_mori_3_bustup_normal.png,Portraits/720_lord_1_mori_3_minihead_normal.png
721,lord_1_mori,Portraits/721_lord_1_mori_bustup_normal.png,Portraits/721_lord_1_mori_minihead_normal.png
722,lord_1_mori_1,Portraits/722_lord_1_mori_1_bustup_normal.png,Portraits/722_lord_1_mori_1_minihead_normal.png
723,lord_1_mogami_2,Portraits/723_lord_1_mogami_2_bustup_normal.png,Portraits/723_lord_1_mogami_2_minihead_normal.png
724,lord_1_mogami_yoshitoki,Portraits/724_lord_1_mogami_yoshitoki_bustup_normal.png,Portraits/724_lord_1_mogami_yoshitoki_minihead_normal.png
725,lord_1_mogami,Portraits/725_lord_1_mogami_bustup_normal.png,Portraits/725_lord_1_mogami_minihead_normal.png
726,lord_1_mochizuki_rokuroo,Portraits/726_lord_1_mochizuki_rokuroo_bustup_normal.png,Portraits/726_lord_1_mochizuki_rokuroo_minihead_normal.png
727,lord_1_motoyama_shigemune,Portraits/727_lord_1_motoyama_shigemune_bustup_normal.png,Portraits/727_lord_1_motoyama_shigemune_minihead_normal.png
728,lord_1_momi_kyonari,Portraits/728_lord_1_momi_kyonari_bustup_normal.png,Portraits/728_lord_1_momi_kyonari_minihead_normal.png
729,lord_1_momochi_sandayuu,Portraits/729_lord_1_momochi_sandayuu_bustup_normal.png,Portraits/729_lord_1_momochi_sandayuu_minihead_normal.png
730,lord_1_morishita_dooyo,Portraits/730_lord_1_morishita_dooyo_bustup_normal.png,Portraits/730_lord_1_morishita_dooyo_minihead_normal.png
731,lord_1_morii_tadamasa,Portraits/731_lord_1_morii_tadamasa_bustup_normal.png,Portraits/731_lord_1_morii_tadamasa_minihead_normal.png
732,lord_1_moori_tahei,Portraits/732_lord_1_moori_tahei_bustup_normal.png,Portraits/732_lord_1_moori_tahei_minihead_normal.png
733,lord_1_morii_nagayoshi,Portraits/733_lord_1_morii_nagayoshi_bustup_normal.png,Portraits/733_lord_1_morii_nagayoshi_minihead_normal.png
734,lord_1_morii_haru,Portraits/734_lord_1_morii_haru_bustup_normal.png,Portraits/734_lord_1_morii_haru_minihead_normal.png
735,lord_1_morii_kanenari,Portraits/735_lord_1_morii_kanenari_bustup_normal.png,Portraits/735_lord_1_morii_kanenari_minihead_normal.png
736,lord_1_morii_ranmaru,Portraits/736_lord_1_morii_ranmaru_bustup_normal.png,Portraits/736_lord_1_morii_ranmaru_minihead_normal.png
737,lord_1_shioka_ichiwa,Portraits/737_lord_1_shioka_ichiwa_bustup_normal.png,Portraits/737_lord_1_shioka_ichiwa_minihead_normal.png
738,lord_1_monchusho_tokikage,Portraits/738_lord_1_monchusho_tokikage_bustup_normal.png,Portraits/738_lord_1_monchusho_tokikage_minihead_normal.png
739,lord_1_yaita_kinbei,Portraits/739_lord_1_yaita_kinbei_bustup_normal.png,Portraits/739_lord_1_yaita_kinbei_minihead_normal.png
740,lord_1_yagyuu_sekishuusai,Portraits/740_lord_1_yagyuu_sekishuusai_bustup_normal.png,Portraits/740_lord_1_yagyuu_sekishuusai_minihead_normal.png
741,lord_1_yagyuuuu_hyoogo,Portraits/741_lord_1_yagyuuuu_hyoogo_bustup_normal.png,Portraits/741_lord_1_yagyuuuu_hyoogo_minihead_normal.png
742,lord_1_yagyuuuuuu_munenori,Portraits/742_lord_1_yagyuuuuuu_munenori_bustup_normal.png,Portraits/742_lord_1_yagyuuuuuu_munenori_minihead_normal.png
743,lord_1_shoyakuin_zenshuu,Portraits/743_lord_1_shoyakuin_zenshuu_bustup_normal.png,Portraits/743_lord_1_shoyakuin_zenshuu_minihead_normal.png
744,lord_1_yazawa_yoritsuna,Portraits/744_lord_1_yazawa_yoritsuna_bustup_normal.png,Portraits/744_lord_1_yazawa_yoritsuna_minihead_normal.png
745,lord_1_yazawa_yasukatsu,Portraits/745_lord_1_yazawa_yasukatsu_bustup_normal.png,Portraits/745_lord_1_yazawa_yasukatsu_minihead_normal.png
746,lord_1_yashiro_kageyasu,Portraits/746_lord_1_yashiro_kageyasu_bustup_normal.png,Portraits/746_lord_1_yashiro_kageyasu_minihead_normal.png
