StringId,NameRaw,ChineseName,Culture,Faction
lord_1_amakusa_1,Amakusa Chidori,千鸟,Culture.saikai,Faction.clan_amakusa_1
lord_1_amakusa_2,Amakusa Hisatane,天草 久种,Culture.saikai,Faction.clan_amakusa_1
lord_1_amakusa_3,Amakusa Tanemoto,天草 种元,Culture.saikai,Faction.clan_amakusa_1
lord_1_amakusa_4,Amakusa Hisatake,天草 久武,Culture.saikai,Faction.clan_amakusa_1
lord_1_amakusa_5,Amakusa Tsudura,阿葛,Culture.saikai,Faction.clan_amakusa_1
lord_1_amakusa_6,Amakusa Tanemoto,天草 种元,Culture.saikai,Faction.clan_amakusa_1
lord_1_otomo,Otomo Sorin,大友 宗麟,Culture.saikai,Faction.clan_otomo_1
lord_1_otomo_1,Otomo Nata,奈多,Culture.saikai,Faction.clan_otomo_1
lord_1_otomo_2,Otomo Yoshimune,大友 义统,Culture.saikai,Faction.clan_otomo_1
lord_1_otomo_3,Otomo Chikaie,大友 亲家,Culture.saikai,Faction.clan_otomo_1
lord_1_otomo_4,Otomo Chikamori,大友 亲盛,Culture.saikai,Faction.clan_otomo_1
lord_1_otomo_5,Otomo Emi,惠美,Culture.saikai,Faction.clan_otomo_1
lord_1_otomo_6,Otomo Yuri,百合,Culture.saikai,Faction.clan_otomo_1
lord_1_otomo_7,Otomo Chikasada,大友 亲贞,Culture.saikai,Faction.clan_otomo_1
dead_lord_1_otomo_1,Otomo Yoshiaki,大友 义鉴,Culture.saikai,Faction.clan_otomo_1
dead_lord_1_otomo_2,Otomo Boujo,坊城,Culture.saikai,Faction.clan_otomo_1
lord_1_kii,Kii Shigefusa,城井 镇房,Culture.saikai,Faction.clan_kii_1
lord_1_kii_1,Kii Yohira,四葩,Culture.saikai,Faction.clan_kii_1
lord_1_kii_2,Kii Tomofusa,城井 朝房,Culture.saikai,Faction.clan_kii_1
lord_1_kii_3,Kii Masafusa,城井 正房,Culture.saikai,Faction.clan_kii_1
lord_1_kii_4,Kii Sukefusa,城井 甫房,Culture.saikai,Faction.clan_kii_1
lord_1_kii_5,Kii Nagafusa,城井 长房,Culture.saikai,Faction.clan_kii_1
lord_1_kii_6,Kii Aogiri,青桐,Culture.saikai,Faction.clan_kii_1
lord_1_kamachi,Kamachi Akimori,蒲池 鉴盛,Culture.saikai,Faction.clan_kamachi_1
lord_1_kamachi_1,Kamachi Otsutsuru,乙鹤,Culture.saikai,Faction.clan_kamachi_1
lord_1_kamachi_2,Kamachi Shigehisa,蒲池 镇久,Culture.saikai,Faction.clan_kamachi_1
lord_1_kamachi_3,Kamachi Shigenami,蒲池 镇涟,Culture.saikai,Faction.clan_kamachi_1
lord_1_kamachi_4,Kamachi Tamatsuru,玉鹤,Culture.saikai,Faction.clan_kamachi_1
lord_1_kamachi_5,Kamachi Muneyasu,蒲池 统安,Culture.saikai,Faction.clan_kamachi_1
lord_1_bekki,Bekki Akitsura,户次 鉴连,Culture.saikai,Faction.clan_bekki_1
lord_1_bekki_1,Bekki Hatsu,波津,Culture.saikai,Faction.clan_bekki_1
lord_1_bekki_2,Bekki Ginchiyo,訚千代,Culture.saikai,Faction.clan_bekki_1
lord_1_bekki_3,Bekki Shigetsura,户次 镇连,Culture.saikai,Faction.clan_bekki_1
dead_lord_1_bekki_4,Bekki Chikayuki,户次 亲行,Culture.saikai,Faction.clan_bekki_1
dead_lord_1_bekki_5,Bekki Akikata,户次 鉴方,Culture.saikai,Faction.clan_bekki_1
lord_1_yoshihiro,Yoshihiro Akitada,吉弘 鉴理,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_1,Yoshihiro Sekkoku-in,石斛院,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_2,Yoshihiro Shigenobu,吉弘 镇信,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_3,Yoshihiro Toki,登喜,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_4,Yoshihiro Muneyuki,吉弘 统幸,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_5,Yoshihiro Munekazu,吉弘 统数,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_6,Yoshihiro Munesada,吉弘 统贞,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_7,Yoshihiro Kanoko,鹿子,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_yoshihiro_8,Yoshihiro Yamayuri,山百合,Culture.saikai,Faction.clan_yoshihiro_1
lord_1_takahashi,Takahashi Shigetada,高桥 镇种,Culture.saikai,Faction.clan_takahashi_1
lord_1_takahashi_1,Takahashi Kaname,金目,Culture.saikai,Faction.clan_takahashi_1
lord_1_takahashi_2,Takahashi Munetora,高桥 统虎,Culture.saikai,Faction.clan_takahashi_1
lord_1_takahashi_3,Takahashi Kai,甲斐,Culture.saikai,Faction.clan_takahashi_1
lord_1_takahashi_4,Takahashi Ochiyo,小千代,Culture.saikai,Faction.clan_takahashi_1
lord_1_takahashi_5,Takahashi Kaya,伽耶,Culture.saikai,Faction.clan_takahashi_1
lord_1_aso,Aso Koremasa,阿苏 惟将,Culture.saikai,Faction.clan_aso_1
lord_1_aso_1,Aso Hinageshi,雏芥子,Culture.saikai,Faction.clan_aso_1
lord_1_aso_2,Aso Koretane,阿苏 惟种,Culture.saikai,Faction.clan_aso_1
lord_1_aso_3,Aso Azami,浅见,Culture.saikai,Faction.clan_aso_1
lord_1_kai,Kai Soun,甲斐 宗运,Culture.saikai,Faction.clan_kai_1
lord_1_kai_1,Kai Oume,阿梅,Culture.saikai,Faction.clan_kai_1
lord_1_kai_2,Kai Chikahide,甲斐 亲英,Culture.saikai,Faction.clan_kai_1
lord_1_kai_3,Kai Chikamasa,甲斐 亲正,Culture.saikai,Faction.clan_kai_1
lord_1_kai_4,Kai Nobunari,甲斐 宣成,Culture.saikai,Faction.clan_kai_1
lord_1_nawa,Nawa Yukinao,名和 行直,Culture.saikai,Faction.clan_nawa_1
lord_1_nawa_1,Nawa Anzu,阿杏,Culture.saikai,Faction.clan_nawa_1
lord_1_nawa_2,Nawa Akitaka,名和 显孝,Culture.saikai,Faction.clan_nawa_1
lord_1_nawa_3,Nawa Akiteru,名和 显辉,Culture.saikai,Faction.clan_nawa_1
lord_1_nawa_4,Nawa Yukiyoshi,名和 行良,Culture.saikai,Faction.clan_nawa_1
lord_1_nishi,Nishi Koremitsu,西 惟光,Culture.saikai,Faction.clan_nishi_1
lord_1_nishi_1,Nishi Koma,阿驹,Culture.saikai,Faction.clan_nishi_1
lord_1_nishi_2,Nishi Koreharu,西 惟治,Culture.saikai,Faction.clan_nishi_1
lord_1_nishi_3,Nishi Uta,宇多,Culture.saikai,Faction.clan_nishi_1
lord_1_nishi_4,Nishi Korenobu,西 惟信,Culture.saikai,Faction.clan_nishi_1
lord_1_nishi_5,Nishi Korehide,西 惟秀,Culture.saikai,Faction.clan_nishi_1
lord_1_nishi_6,Nishi Seki,势喜,Culture.saikai,Faction.clan_nishi_1
lord_1_takezaki,Takezaki Koremitsu,竹崎 惟满,Culture.saikai,Faction.clan_takezaki_1
lord_1_takezaki_1,Takezaki Sawa,佐和,Culture.saikai,Faction.clan_takezaki_1
lord_1_takezaki_2,Takezaki Nagahide,竹崎 长秀,Culture.saikai,Faction.clan_takezaki_1
lord_1_takezaki_3,Takezaki Tama,阿玉,Culture.saikai,Faction.clan_takezaki_1
lord_1_takezaki_4,Takezaki Tsuki,阿月,Culture.saikai,Faction.clan_takezaki_1
lord_1_arima,Arima Yoshisada,有马 义贞,Culture.saikai,Faction.clan_arima_1
lord_1_arima_1,Arima Utsugi,阿稔,Culture.saikai,Faction.clan_arima_1
lord_1_arima_2,Arima Yoshizumi,有马 义纯,Culture.saikai,Faction.clan_arima_1
lord_1_arima_3,Arima Kanoko,鹿子,Culture.saikai,Faction.clan_arima_1
lord_1_arima_4,Arima Yuri,百合,Culture.saikai,Faction.clan_arima_1
lord_1_arima_5,Arima Chikashi,波多亲,Culture.saikai,Faction.clan_arima_1
lord_1_arima_6,Arima Harunobu,有马 晴信,Culture.saikai,Faction.clan_arima_1
lord_1_omura,Omura Sumitada,大村 纯忠,Culture.saikai,Faction.clan_omura_1
lord_1_omura_1,Omura Oen,阿圆,Culture.saikai,Faction.clan_omura_1
lord_1_omura_2,Omura Yoshiaki,大村 喜前,Culture.saikai,Faction.clan_omura_1
lord_1_omura_3,Omura Yuugao,夕颜,Culture.saikai,Faction.clan_omura_1
lord_1_omura_4,Omura Shirasame,白雨,Culture.saikai,Faction.clan_omura_1
lord_1_yasutomi,Yasutomi Suminao,安富 纯直,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_1,Yasutomi Fuse,阿伏,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_2,Yasutomi sumiharu,安富 纯晴,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_3,Yasutomi Kesa,袈裟,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_4,Yasutomi Sumiyasu,安富 纯泰,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_5,Yasutomi Sumitoshi,安富 纯利,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_6,Yasutomi Fuku,阿福,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_7,Yasutomi Sumioki,安富 纯兴,Culture.saikai,Faction.clan_yasutomi_1
lord_1_yasutomi_8,Yasutomi Yumi,小弓,Culture.saikai,Faction.clan_yasutomi_1
lord_1_fukuda,Fukuda Tadakane,福田 忠兼,Culture.saikai,Faction.clan_fukuda_1
lord_1_fukuda_1,Fukuda Momo,桃子,Culture.saikai,Faction.clan_fukuda_1
lord_1_fukuda_2,Fukuda Kanetsugu,福田 兼次,Culture.saikai,Faction.clan_fukuda_1
lord_1_fukuda_3,Fukuda Chise,千世,Culture.saikai,Faction.clan_fukuda_1
lord_1_fukuda_4,Fukuda Kanechika,福田 兼亲,Culture.saikai,Faction.clan_fukuda_1
lord_1_fukuda_5,Fukuda koshi,小紫,Culture.saikai,Faction.clan_fukuda_1
lord_1_ryuzoji,Ryuzoji Takanobu,龙造寺 隆信,Culture.saikai,Faction.clan_ryuzoji_1
dead_lord_1_ryuzoji_1,Ryuzoji Chikaie,龙造寺 周家,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_2,Ryuzoji Keigin-ni,庆訚尼,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_1,Ryuzoji Aoi,阿葵,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_3,Ryuzoji Masaie,龙造寺 政家,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_4,Ryuzoji Ietane,江上 家种,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_5,Ryuzoji Ienobu,龙造寺 家信,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_6,Ryuzoji Aoi,阿葵,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_7,Ryuzoji Yasu,安子,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_8,Ryuzoji Nobukane,龙造寺 信周,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_9,Ryuzoji Shinobu,阿忍,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_10,Ryuzoji Nobuaki,龙造寺 信昭,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_11,Ryuzoji Naganobu,龙造寺 长信,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_12,Ryuzoji Satsuki,臯月,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_13,Ryuzoji Yasutoshi,多久 安顺,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_14,Ryuzoji Kikyo,桔梗,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_ryuzoji_15,Ryuzoji Shinko-in,心光院,Culture.saikai,Faction.clan_ryuzoji_1
lord_1_matsuura,Matsuura Takanobu,松浦 隆信,Culture.saikai,Faction.clan_matsuura_1
lord_1_matsuura_1,Matsuura Suiran,水岚,Culture.saikai,Faction.clan_matsuura_1
lord_1_matsuura_2,Matsuura Shigenobu,松浦 镇信,Culture.saikai,Faction.clan_matsuura_1
lord_1_matsuura_3,Matsuura Shii,阿椎,Culture.saikai,Faction.clan_matsuura_1
lord_1_matsuura_4,Matsuura Koreaki,后藤 惟明,Culture.saikai,Faction.clan_matsuura_1
lord_1_matsuura_5,Matsuura Chikashi,松浦 亲,Culture.saikai,Faction.clan_matsuura_1
lord_1_matsuura_6,Matsuura Kanoko,鹿子,Culture.saikai,Faction.clan_matsuura_1
lord_1_matsuura_7,Matsuura Ayame,绫女,Culture.saikai,Faction.clan_matsuura_1
lord_1_nabeshima,Nabeshima Kiyofusa,锅岛 清房,Culture.saikai,Faction.clan_nabeshima_1
lord_1_nabeshima_1,Nabeshima Kakei,阿笕,Culture.saikai,Faction.clan_nabeshima_1
lord_1_nabeshima_2,Nabeshima Nobufusa,锅岛 信房,Culture.saikai,Faction.clan_nabeshima_1
lord_1_nabeshima_4,Nabeshima Naoshige,锅岛 直茂,Culture.saikai,Faction.clan_nabeshima_1
lord_1_nabeshima_5,Nabeshima Hikotsuru,彦鹤,Culture.saikai,Faction.clan_nabeshima_1
lord_1_nabeshima_6,Nabeshima Kiyoyasu,锅岛 清泰,Culture.saikai,Faction.clan_nabeshima_1
lord_1_nabeshima_7,Nabeshima Iwagiri,岩桐,Culture.saikai,Faction.clan_nabeshima_1
lord_1_saigo,Saigo Sumitaka,西乡 纯尧,Culture.saikai,Faction.clan_saigo_1
lord_1_saigo_1,Saigo Sada,阿定,Culture.saikai,Faction.clan_saigo_1
lord_1_saigo_2,Saigo Sumitaka,西乡 纯尧,Culture.saikai,Faction.clan_saigo_1
lord_1_saigo_3,Saigo Mayumi,真弓,Culture.saikai,Faction.clan_saigo_1
lord_1_saigo_4,Saigo Nobunao,西乡 信尚,Culture.saikai,Faction.clan_saigo_1
lord_1_saigo_5,Saigo Sumimasa,西乡 纯贤,Culture.saikai,Faction.clan_saigo_1
lord_1_kumabe,Kumabe Chikaie,隈部 亲家,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_1,Kumabe Inasa,引佐,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_2,Kumabe Chikanaga,隈部 亲永,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_3,Kumabe Yamase,山濑,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_4,Kumabe Chikayasu,隈部 亲泰,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_5,Kumabe Shigefusa,隈部 镇房,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_6,Kumabe Kiku,菊姫,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_7,Kumabe Chikafusa,隈部 亲房,Culture.saikai,Faction.clan_kumabe_1
lord_1_kumabe_8,Kumabe Akafuji,朱藤,Culture.saikai,Faction.clan_kumabe_1
lord_1_shimazu,Shimazu Yoshihisa,岛津 义久,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_1,Shimazu Enshin-inden,圆信院殿,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_2,Shimazu Ohira,大平,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_3,Shimazu Shinjo,新城,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_4,Shimazu Yoshihiro,岛津 义弘,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_5,Shimazu Kocho,小蝶,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_6,Shimazu Yachi,屋地,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_7,Shimazu Toshihisa,岛津 岁久,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_8,Shimazu Ume,阿梅,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_9,Shimazu Iehisa,岛津 家久,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_10,Shimazu Nagi,阿凪,Culture.saikai,Faction.clan_shimazu_1
lord_1_shimazu_11,Shimazu Takahisa,岛津 贵久,Culture.saikai,Faction.clan_shimazu_1
dead_lord_1_shimazu_2,Shimazu Sesso,雪窓夫人,Culture.saikai,Faction.clan_shimazu_1
lord_1_ijuin,Ijuin Tadaao,伊集院 忠仓,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_1,Ijuin Shizuku,阿雫,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_2,Ijuin Tadamune,伊集院 忠栋,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_3,Ijuin Kusafuji,草藤,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_4,Ijuin Harunari,伊集院 春成,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_5,Ijuin Tadatane,伊集院 忠胤,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_6,Ijuin Hikari,阿光,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_7,Ijuin Hisanobu,伊集院 久信,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_8,Ijuin Sasayuri,笹百合,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_9,Ijuin Harunari,伊集院 春成,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_10,Ijuin Tadaaki,伊集院 忠朗,Culture.saikai,Faction.clan_ijuin_1
lord_1_ijuin_11,Ijuin Murasaki,阿紫,Culture.saikai,Faction.clan_ijuin_1
lord_1_hongo,Hongo Tokihisa,北乡 时久,Culture.saikai,Faction.clan_hongo_1
lord_1_hongo_1,Hongo Haru,阿春,Culture.saikai,Faction.clan_hongo_1
lord_1_hongo_2,Hongo Sukehisa,北乡 相久,Culture.saikai,Faction.clan_hongo_1
lord_1_hongo_3,Hongo Tadatora,北乡 忠虎,Culture.saikai,Faction.clan_hongo_1
lord_1_hongo_4,Hongo Tadachika,北乡 忠亲,Culture.saikai,Faction.clan_hongo_1
lord_1_hongo_5,Hongo Hasu,阿莲,Culture.saikai,Faction.clan_hongo_1
lord_1_kimotsuki,Kimotsuki Yoshikane,肝付 良兼,Culture.saikai,Faction.clan_kimotsuki_1
lord_1_kimotsuki_1,Kimotsuki Takashiro,高城,Culture.saikai,Faction.clan_kimotsuki_1
lord_1_kimotsuki_2,Kimotsuki Kanemiki,肝付 兼树,Culture.saikai,Faction.clan_kimotsuki_1
lord_1_kimotsuki_3,Kimotsuki Izumi,和泉,Culture.saikai,Faction.clan_kimotsuki_1
lord_1_kimotsuki_4,Kimotsuki Kanesuke,肝付 兼亮,Culture.saikai,Faction.clan_kimotsuki_1
lord_1_kimotsuki_5,Kimotsuki Kanemori,肝付 兼护,Culture.saikai,Faction.clan_kimotsuki_1
dead_lord_1_kimotsuki_1,Kimotsuki Kanetsugu,肝付 兼续,Culture.saikai,Faction.clan_kimotsuki_1
lord_1_kimotsuki_6,Kimotsuki Onan,御南,Culture.saikai,Faction.clan_kimotsuki_1
lord_1_tanegashima,Tanegashima Tokitaka,种子岛 时尧,Culture.saikai,Faction.clan_tanegashima_1
lord_1_tanegashima_1,Tanegashima Nishi,阿西,Culture.saikai,Faction.clan_tanegashima_1
lord_1_tanegashima_2,Tanegashima Hisatoki,种子岛 久时,Culture.saikai,Faction.clan_tanegashima_1
lord_1_tanegashima_3,Tanegashima Nippo,种子岛 日法,Culture.saikai,Faction.clan_tanegashima_1
dead_lord_1_tanegashima_1,Tanegashima Shigetoki,种子岛 惠时,Culture.saikai,Faction.clan_tanegashima_1
lord_1_tanegashima_4,Tanegashima Suiren,水莲,Culture.saikai,Faction.clan_tanegashima_1
lord_1_kawakami,Kawakami Hisazumi,川上 久隅,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_1,Kawakami Kita,喜多,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_2,Kawakami Hisatoshi,川上 久利,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_3,Kawakami Hisamichi,川上 久通,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_4,Kawakami Tsuta,阿茑,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_5,Kawakami Tadakatsu,川上 忠克,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_6,Kawakami Mina,美奈,Culture.saikai,Faction.clan_kawakami_1
dead_lord_1_kawakami_7,Kawakami Hisaaki,川上 久朗,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_8,Kawakami Ai,阿爱,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_9,Kawakami Hisatoki,川上 久辰,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_10,Kawakami Yoshi,阿吉,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_11,Kawakami Tadatomo,川上 忠智,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_12,Kawakami Yae,八重,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_13,Kawakami Tadakata,川上 忠坚,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_14,Kawakami Tadae,川上 忠兄,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_15,Kawakami Hisatomo,川上 久智,Culture.saikai,Faction.clan_kawakami_1
lord_1_kawakami_16,Kawakami Sachi,佐知,Culture.saikai,Faction.clan_kawakami_1
lord_1_uwai,Uwai Kunikane,上井 国兼,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_1,Uwai Matsu,阿松,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_2,Uwai Kakuken,上井 觉兼,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_3,Uwai Tomi,阿富,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_4,Uwai Tsunekane,上井 经兼,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_5,Uwai Hideaki,上井 秀明,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_6,Uwai Ise,伊势,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_7,Uwai Satokane,上井 里兼,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_8,Uwai Shige,阿茂,Culture.saikai,Faction.clan_uwai_1
lord_1_uwai_9,Uwai Aki,阿秋,Culture.saikai,Faction.clan_uwai_1
lord_1_niro,Niro Tadamoto,新纳 忠元,Culture.saikai,Faction.clan_niro_1
lord_1_niro_1,Niro Shima,志麻,Culture.saikai,Faction.clan_niro_1
lord_1_niro_2,Niro Tadaaki,新纳 忠明,Culture.saikai,Faction.clan_niro_1
lord_1_niro_3,Niro Tadamasu,新纳 忠增,Culture.saikai,Faction.clan_niro_1
lord_1_niro_4,Niro Kaya,佳弥,Culture.saikai,Faction.clan_niro_1
lord_1_niro_5,Niro Yasuhisa,新纳 康久,Culture.saikai,Faction.clan_niro_1
lord_1_niro_6,Niro Sue,素衣,Culture.saikai,Faction.clan_niro_1
lord_1_niro_7,Niro Hisaatsu,新纳 久饶,Culture.saikai,Faction.clan_niro_1
lord_1_niro_8,Niro Tadahide,新纳 忠秀,Culture.saikai,Faction.clan_niro_1
lord_1_saionji,Saionji Kinhiro,西园寺 公广,Culture.nankai,Faction.clan_saionji_1
lord_1_saionji_1,Saionji Nishi,西姫,Culture.nankai,Faction.clan_saionji_1
lord_1_saionji_2,Saionji Nobuhisa,西园寺 宣久,Culture.nankai,Faction.clan_saionji_1
lord_1_saionji_3,Saionji Hisa,阿久,Culture.nankai,Faction.clan_saionji_1
dead_lord_1_saionji_1,Saionji Kinnobu,西园寺 公宣,Culture.nankai,Faction.clan_saionji_1
dead_lord_1_saionji_2,Saionji Seiko-in,清子,Culture.nankai,Faction.clan_saionji_1
lord_1_kashuji,Kajuji Motoaki,劝修寺 基明,Culture.nankai,Faction.clan_kashuji_1
lord_1_kashuji_1,Kajuji Fuki,阿蕗,Culture.nankai,Faction.clan_kashuji_1
lord_1_kashuji_2,Kajuji Motonori,劝修寺 基贤,Culture.nankai,Faction.clan_kashuji_1
lord_1_kashuji_3,Kajuji Sayuri,小百合,Culture.nankai,Faction.clan_kashuji_1
lord_1_hoketsu,Hoketsu Norinobu,法华津 则延,Culture.nankai,Faction.clan_hoketsu_1
lord_1_hoketsu_1,Hoketsu Hama,羽舞,Culture.nankai,Faction.clan_hoketsu_1
lord_1_hoketsu_2,Hoketsu Sakinobu,法华津 前延,Culture.nankai,Faction.clan_hoketsu_1
lord_1_hoketsu_3,Hoketsu Kuwa,桑子,Culture.nankai,Faction.clan_hoketsu_1
lord_1_ichijo,Ichijo Kanesada,一条 兼定,Culture.nankai,Faction.clan_ichijo_1
lord_1_ichijo_1,Ichijo Tamafuji,玉藤,Culture.nankai,Faction.clan_ichijo_1
lord_1_ichijo_2,Ichijo Tadamasa,一条 内政,Culture.nankai,Faction.clan_ichijo_1
lord_1_ichijo_3,Ichijo Nobuko,信子,Culture.nankai,Faction.clan_ichijo_1
lord_1_ichijo_4,Ichijo Mariko,鞠子,Culture.nankai,Faction.clan_ichijo_1
lord_1_doi,Doi Kiyoyoshi,土居 清良,Culture.nankai,Faction.clan_doi_1
lord_1_doi_1,Doi Mugi,牟岐,Culture.nankai,Faction.clan_doi_1
lord_1_doi_2,Doi Shigekiyo,土居 重清,Culture.nankai,Faction.clan_doi_1
lord_1_doi_3,Doi Sozan,土居 宗珊,Culture.nankai,Faction.clan_doi_1
lord_1_aki,Aki Kunitora,安艺 国虎,Culture.nankai,Faction.clan_aki_1
lord_1_aki_1,Aki Nishi,阿西,Culture.nankai,Faction.clan_aki_1
lord_1_aki_2,Aki Hirotsune,安艺 弘恒,Culture.nankai,Faction.clan_aki_1
lord_1_aki_3,Aki Ietomo,安艺 家友,Culture.nankai,Faction.clan_aki_1
lord_1_tsuno,Tsuno Sadakatsu,津野 定胜,Culture.nankai,Faction.clan_tsuno_1
lord_1_tsuno_1,Tsuno Sumi,须美,Culture.nankai,Faction.clan_tsuno_1
lord_1_tsuno_2,Tsuno Katsuoki,津野 胜兴,Culture.nankai,Faction.clan_tsuno_1
lord_1_tsuno_3,Tsuno Tomo,阿友,Culture.nankai,Faction.clan_tsuno_1
lord_1_chosokabe,Chosokabe Motochika,长宗我部 元亲,Culture.nankai,Faction.clan_chosokabe_1
lord_1_chosokabe_1,Chosokabe Amane,阿周,Culture.nankai,Faction.clan_chosokabe_1
lord_1_chosokabe_2,Chosokabe Nobuchika,长宗我部 信亲,Culture.nankai,Faction.clan_chosokabe_1
lord_1_chosokabe_3,Chosokabe Chikakazu,长宗我部 亲和,Culture.nankai,Faction.clan_chosokabe_1
lord_1_chosokabe_4,Chosokabe Suzu,阿铃,Culture.nankai,Faction.clan_chosokabe_1
lord_1_chosokabe_5,Chosokabe Honoka,穗香,Culture.nankai,Faction.clan_chosokabe_1
lord_1_chosokabe_6,Chosokabe Ako,阿江,Culture.nankai,Faction.clan_chosokabe_1
lord_1_kosokabe,Kosokabe Chikayasu,香宗我部 亲泰,Culture.nankai,Faction.clan_kosokabe_1
lord_1_kosokabe_1,Kosokabe Yuzuha,柚叶,Culture.nankai,Faction.clan_kosokabe_1
lord_1_kira,Kira Chikasada,吉良 亲贞,Culture.nankai,Faction.clan_kira_1
lord_1_kira_1,Kira Yumi,小弓,Culture.nankai,Faction.clan_kira_1
lord_1_kira_2,Kira Chikazane,吉良 亲实,Culture.nankai,Faction.clan_kira_1
lord_1_kira_3,Kira Joen,如渊,Culture.nankai,Faction.clan_kira_1
