id,TK5Type,Name_All,TK5_X,TK5_Y,MOD_X,MOD_Y,Name_1554,Owner_1554,Clan_1554,Soldiers_1554,Name_1560,Owner_1560,Clan_1560,Soldiers_1560,Name_1568,Owner_1568,Clan_1568,Soldiers_1568,Name_1575,Owner_1575,Clan_1575,Soldiers_1575,Name_1582,Owner_1582,Clan_1582,Soldiers_1582,Name_1598,Owner_1598,Clan_1598,Soldiers_1598
castle_tk246,里,黑胫巾,366,131,1681.6,668.3,黑胫巾,lord_1_yanagihara_hyoe,clan_yanagihara_1,9000,黑胫巾,lord_1_yanagihara_hyoe,clan_yanagihara_1,9000,黑胫巾,lord_1_yanagihara_hyoe,clan_yanagihara_1,9000,黑胫巾,lord_1_yanagihara_hyoe,clan_yanagihara_1,9000,黑胫巾,lord_1_yanagihara_hyoe,clan_yanagihara_1,9000,黑胫巾,lord_1_yanagihara_hyoe,clan_yanagihara_1,9000
castle_tk247,里,羽黑,351,118,1620.8,728.8,羽黑,,,9000,羽黑,,,9000,羽黑,,,9000,羽黑,,,9000,羽黑,,,9000,羽黑,,,9000
castle_tk248,里,风魔,299,195,1360.2,376.7,风魔,lord_1_fuuma_kotaroo,clan_fūma_1,10000,风魔,lord_1_fuuma_kotaroo,clan_fūma_1,10000,风魔,lord_1_fuuma_kotaroo,clan_fūma_1,10000,风魔,lord_1_fuuma_kotaroo,clan_fūma_1,10000,风魔,lord_1_fuuma_kotaroo,clan_fūma_1,10000,风魔,,,10000
castle_tk249,里,户隐,288,154,1328.4,565.9,户隐,lord_1_deura_morikiyo,clan_deura_1,9000,户隐,lord_1_deura_morikiyo,clan_deura_1,9000,户隐,lord_1_deura_morikiyo,clan_deura_1,9000,户隐,lord_1_deura_morikiyo,clan_deura_1,9000,户隐,lord_1_deura_morikiyo,clan_deura_1,9000,户隐,lord_1_deura_morikiyo,clan_deura_1,9000
castle_tk250,里,透波,293,181,1339.4,441.4,透波,,,10000,透波,,,10000,透波,,,10000,透波,,,10000,透波,,,10000,透波,,,10000
castle_tk251,里,伊贺,223,194,1025.5,384.6,伊贺,lord_1_momochi_sandayuu,clan_momochi_1,12000,伊贺,lord_1_momochi_sandayuu,clan_momochi_1,12000,伊贺,lord_1_momochi_sandayuu,clan_momochi_1,12000,伊贺,lord_1_momochi_sandayuu,clan_momochi_1,12000,伊贺,lord_1_momochi_sandayuu,clan_momochi_1,12000,伊贺,lord_1_igasaki_doshun,clan_igasaki_1,12000
castle_tk252,里,轩辙,291,148,1344.0,593.3,轩辙,,,10000,轩辙,,,10000,轩辙,,,10000,轩辙,,,10000,轩辙,,,10000,轩辙,,,10000
castle_tk253,里,甲贺,225,188,1036.8,412.1,甲贺,lord_1_tarou_mitsutoshi,clan_tarou_1,12000,甲贺,lord_1_tarou_mitsutoshi,clan_tarou_1,12000,甲贺,lord_1_tarou_mitsutoshi,clan_tarou_1,12000,甲贺,lord_1_tarou_mitsutoshi,clan_tarou_1,12000,甲贺,lord_1_tarou_mitsutoshi,clan_tarou_1,12000,甲贺,,,12000
castle_tk254,里,根来,197,201,908.0,353.5,根来,lord_1_suginoboo_terusai,clan_suginobō_1,9000,根来,lord_1_suginoboo_terusai,clan_suginobō_1,9000,根来,lord_1_suginoboo_terusai,clan_suginobō_1,9000,根来,lord_1_suginoboo_terusai,clan_suginobō_1,9000,根来,lord_1_suginoboo_terusai,clan_suginobō_1,9000,根来,lord_1_suginoboo_terusai,clan_suginobō_1,9000
castle_tk255,里,外间,142,175,676.1,475.6,外间,lord_1_seiki_masatoki,clan_seiki_1,9500,外间,lord_1_seiki_masatoki,clan_seiki_1,9500,外间,lord_1_seiki_masatoki,clan_seiki_1,9500,外间,lord_1_seiki_masatoki,clan_seiki_1,9500,外间,lord_1_seiki_masatoki,clan_seiki_1,9500,外间,lord_1_sada_hikosaburoo,clan_sada_1,9500
castle_tk256,里,钵屋,146,156,701.5,562.9,钵屋,,,9000,钵屋,,,9000,钵屋,,,9000,钵屋,,,9000,钵屋,lord_1_seiki_masatoki,clan_seiki_1,9000,钵屋,,,9000
castle_tk257,里,山潜,61,221,300.3,267.5,山潜,,,9000,山潜,,,9000,山潜,,,9000,山潜,,,9000,山潜,,,9000,山潜,,,9000
castle_tk258,砦,十三凑,381,64,1774.6,975.6,十三凑,,,9000,十三凑,,,9000,十三凑,,,9000,十三凑,,,9000,十三凑,,,9000,十三凑,,,9000
castle_tk259,砦,石卷,382,134,1736.6,664.2,石卷,,,6500,石卷,,,6500,石卷,,,6500,石卷,,,6500,石卷,,,6500,石卷,spc_suruga_shu_leader_2,,6000
castle_tk260,砦,拍崎,305,142,1411.2,617.3,拍崎,,,6500,拍崎,,,6500,拍崎,,,6500,拍崎,,,6500,拍崎,,,6500,拍崎,spc_suruga_shu_leader_2,,6000
castle_tk261,砦,冈本,314,209,1373.7,337.9,冈本,lord_1_okumura_eifuku,clan_okumura_1,12000,冈本,lord_1_okumura_eifuku,clan_okumura_1,12000,冈本,lord_1_okumura_eifuku,clan_okumura_1,12000,冈本,lord_1_okumura_eifuku,clan_okumura_1,12000,冈本,lord_1_okumura_eifuku,clan_okumura_1,12000,冈本,lord_1_anzai_matasuke,clan_anzai_1,12000
castle_tk262,砦,一崎,310,204,1360.2,322.9,一崎,lord_1_ganshojii_shoei,clan_ganshojii_1,12000,一崎,lord_1_ganshojii_shoei,clan_ganshojii_1,12000,一崎,lord_1_ganshojii_shoei,clan_ganshojii_1,12000,一崎,lord_1_ganshojii_shoei,clan_ganshojii_1,12000,一崎,lord_1_ganshojii_shoei,clan_ganshojii_1,12000,一崎,spc_suruga_shu_leader_2,,10000
castle_tk263,砦,清水,282,199,1283.6,359.0,清水,spc_suruga_shu_leader_1,,10000,清水,spc_suruga_shu_leader_1,,10000,清水,spc_suruga_shu_leader_1,,10000,清水,spc_suruga_shu_leader_1,,10000,清水,lord_1_itami_yasunao,clan_itami_1,10000,清水,lord_1_kashin_koji,clan_kashin_1,10000
castle_tk264,砦,舞鹤,209,167,974.3,508.8,舞鹤,lord_1_nasa_nihonsuke,clan_nasa_1,9000,舞鹤,lord_1_nasa_nihonsuke,clan_nasa_1,9000,舞鹤,lord_1_nasa_nihonsuke,clan_nasa_1,9000,舞鹤,lord_1_nasa_nihonsuke,clan_nasa_1,9000,舞鹤,,,9000,舞鹤,,,9000
castle_tk265,砦,鸟羽,236,203,1081.7,342.4,鸟羽,lord_1_kuki,clan_kuki_1,12000,鸟羽,,,12000,鸟羽,lord_1_kuki,clan_kuki_1,12000,鸟羽,lord_1_kuki,clan_kuki_1,11000,鸟羽,lord_1_kuki,clan_kuki_1,8000,鸟羽,lord_1_kuki,clan_kuki_1,10000
castle_tk266,砦,洲本,187,191,919.8,430.8,洲本,dead_lord_1_atagi_2,clan_atagi_1,9000,洲本,dead_lord_1_atagi_2,clan_atagi_1,9000,洲本,lord_1_atagi,clan_atagi_1,9000,洲本,lord_1_atagi,clan_atagi_1,9000,洲本,lord_1_kuki,clan_kuki_1,8000,洲本,lord_1_sugata_nagatake,clan_sugata_1,9000
castle_tk267,砦,美保关,155,150,778.3,555.8,美保关,,,6500,美保关,,,6500,美保关,,,6500,美保关,,,6500,美保关,,,6500,美保关,lord_1_murakami_2,clan_murakami_1,6500
castle_tk268,砦,盐饱,158,184,727.8,455.8,盐饱,lord_1_miyamoto_denta,clan_miyamoto_1,9000,盐饱,lord_1_miyamoto_denta,clan_miyamoto_1,9000,盐饱,lord_1_miyamoto_denta,clan_miyamoto_1,9000,盐饱,lord_1_miyamoto_denta,clan_miyamoto_1,9000,盐饱,lord_1_miyamoto_denta,clan_miyamoto_1,9000,盐饱,lord_1_miyamoto_denta,clan_miyamoto_1,9000
castle_tk269,砦,岛,140,185,670.3,398.3,岛,lord_1_murakami,clan_murakami_1,13000,岛,lord_1_murakami,clan_murakami_1,12000,岛,lord_1_murakami,clan_murakami_1,10000,岛,lord_1_murakami,clan_murakami_1,9000,岛,lord_1_murakami,clan_murakami_1,8000,岛,lord_1_murakami_2,clan_murakami_1,8000
castle_tk270,砦,千市,151,205,710.3,346.4,千市,lord_1_ike_yorikazu,clan_ike_1,9000,千市,lord_1_ike_yorikazu,clan_ike_1,9000,千市,lord_1_ike_yorikazu,clan_ike_1,9000,千市,lord_1_ike_yorikazu,clan_ike_1,9000,千市,lord_1_ike_yorikazu,clan_ike_1,9000,千市,,,9000
castle_tk271,砦,一尺屋,101,200,466.9,342.4,一尺屋,lord_1_wakabayashi_shigeoki,clan_wakabayashi_1,10000,一尺屋,lord_1_wakabayashi_shigeoki,clan_wakabayashi_1,10000,一尺屋,lord_1_wakabayashi_shigeoki,clan_wakabayashi_1,10000,一尺屋,lord_1_wakabayashi_shigeoki,clan_wakabayashi_1,10000,一尺屋,lord_1_wakabayashi_shigeoki,clan_wakabayashi_1,10000,一尺屋,,,10000
castle_tk272,砦,江川,23,193,104.6,395.3,江川,lord_1_uku_sumisada,clan_uku_1,12000,江川,lord_1_uku_sumisada,clan_uku_1,12000,江川,lord_1_uku_sumisada,clan_uku_1,12000,江川,lord_1_uku_sumisada,clan_uku_1,12000,江川,lord_1_uku_sungen,clan_uku_1,12000,江川,,,12000
castle_tk273,砦,坊津,43,238,214.0,190.0,坊津,,,9000,坊津,,,9000,坊津,,,9000,坊津,,,9000,坊津,,,9000,坊津,,,9000
