ID,原版编号,外观ID,模板NPC,姓名,别名,苗字,名,罗马音名,文化,性别,生年,登场,终年,死因,父亲,母,配偶,祖父,亲族,仕官倾向,仕官相性,亲密相性,性情,精神,主义,行动,情义,野心,DesireType,喜好,饮酒,出身,物欲,统率,武力,政务,智谋,魅力,足轻,骑马,火枪,水军,弓术,武艺,军学,忍术,建筑,开垦,矿山,算术,礼法,辩才,茶道,医术,合战卡,秘技卡,称号卡,亲密获取,组合获取,事件获取,登场_1554,姓名_1554,身份_1554,立场_1554,所属势力_1554,家族_1554,所属据点_1554,所属流派_1554,登场_1560,姓名_1560,身份_1560,立场_1560,所属势力_1560,家族_1560,所属据点_1560,所属流派_1560,登场_1568,姓名_1568,身份_1568,立场_1568,所属势力_1568,家族_1568,所属据点_1568,所属流派_1568,登场_1575,姓名_1575,身份_1575,立场_1575,所属势力_1575,家族_1575,所属据点_1575,所属流派_1575,登场_1582,姓名_1582,身份_1582,立场_1582,所属势力_1582,家族_1582,所属据点_1582,所属流派_1582,登场_1598,姓名_1598,身份_1598,立场_1598,所属势力_1598,家族_1598,所属据点_1598,所属流派_1598,登场_1549,姓名_1549,身份_1549,立场_1549,所属势力_1549,所属据点_1549,所属流派_1549,登场_1584,姓名_1584,身份_1584,立场_1584,所属势力_1584,所属据点_1584,所属流派_1584,登场_dream1560,姓名_dream1560,身份_dream1560,立场_dream1560,所属势力_dream1560,所属据点_dream1560,所属流派_dream1560,外观描述_光荣,立绘阶段,Persona,列传,列传原文
lord_tk5_9,9,9,,秋上久家,,秋上,久家,Akiue Hisaya,sanyo,1,1536,1554,1579,病死,,,,,,没那个意思,18,18,普通,普通,理想,轻率,重视情义,41,武具,无欲,普通,其他,枪,63,58,38,40,61,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,无,拔突,无,无要求,,,已登场,秋上久家,足轻组头,直臣,尼子家,clan_amago_1,月山富田城,无,已登场,秋上久家,侍大将,直臣,尼子家,clan_amago_1,月山富田城,无,已登场,秋上久家,浪人,其他,无,,津山之町,无,已登场,秋上久家,浪人,其他,无,,津山之町,无,已死亡,秋上久家,无效,无效,无,,无效,无,已死亡,秋上久家,无效,无效,无,,无效,无,未登场,秋上久家,足轻大将,直臣,尼子家,月山富田城,无,已死亡,秋上久家,无效,无效,无,无效,无,已登场,秋上久家,部将,直臣,上泉家,内城,无,,"[{""stage"":"""",""tkid"":""9"",""ref"":""9"",""emotion"":0}]",,TAIKOU_bio_9,尼子家臣。綱平之子。又稱庵介。尼子十勇士之一。仕尼子晴久及其子義久，參加各種戰鬥。尼子氏滅亡後，聯合山中鹿介等擁立尼子勝久，圖再興主家，後隨父綱平投降毛利。
lord_tk5_10,10,10,,安艺国虎,安藝國虎|安芸國虎,安艺,国虎,Aki Kunitora,nankai,1,1530,1554,1569,战死,,,,,,全职种,40,40,性急,勇敢,理想,轻率,重视情义,67,南蛮物,贪心,嗜酒如命,其他,刀剑,66,60,39,35,34,1,2,1,0,1,1,2,1,1,0,1,0,0,0,0,0,无,强袭,无,无要求,,,已登场,安艺国虎,城主,直臣,一条家,clan_aki_1,安艺城,无,已登场,安艺国虎,城主,直臣,一条家,clan_aki_1,安艺城,无,已登场,安艺国虎,城主,直臣,一条家,clan_ichijo_1,安艺城,无,已死亡,安艺国虎,无效,无效,无,,无效,无,已死亡,安艺国虎,无效,无效,无,,无效,无,已死亡,安艺国虎,无效,无效,无,,无效,无,已登场,安艺国虎,城主,直臣,一条家,安艺城,无,已死亡,安艺国虎,无效,无效,无,无效,无,已登场,安艺国虎,浪人,其他,无,府内之町,无,,"[{""stage"":"""",""tkid"":""10"",""ref"":""10"",""emotion"":0}]",,TAIKOU_bio_10,土佐的豪族。安藝城主。土佐七雄之一，以剛勇而著稱。因拒絕去長宗我部元親之居城土佐岡豐城而與元親交戰，後元親施計使其家臣團發生內鬨而敗北，投降後自殺。
lord_tk5_11,11,11,,秋田实季,秋田實季|安东实季|安東實季,秋田,实季,Akita Sanesue,ou,1,1576,1590,1659,战死,lord_tk5_56,,,,lord_tk5_56,全职种,21,21,普通,胆小,现实,慎重,普通,47,艺术品,普通,普通,其他,刀剑,58,46,55,62,59,0,1,1,0,0,0,1,0,0,1,2,1,2,2,3,0,无,强袭,无,一般条件,,,未登场,安东实季,部将,陪臣（安东爱季）,安东家,clan_ando_1,桧山城,无,未登场,安东实季,部将,陪臣（安东爱季）,安东家,clan_ando_1,桧山城,无,未登场,安东实季,部将,陪臣（安东爱季）,安东家,clan_ando_1,桧山城,无,未登场,安东实季,部将,直臣,安东家,clan_ando_1,桧山城,无,未登场,安东实季,部将,直臣,安东家,clan_ando_1,桧山城,无,已登场,秋田实季,大名,首领,秋田家,clan_akita_1,桧山城,无,未登场,安东实季,部将,直臣,安东家,桧山城,无,未登场,安东实季,部将,直臣,安东家,凑城,无,已登场,安东实季,足轻大将,直臣,东乡家,盛冈城,无,,"[{""stage"":"""",""tkid"":""11"",""ref"":""11"",""emotion"":0}]",,TAIKOU_bio_11,檜山安東家第９代家主。愛季之子。人稱城之介。其父死後，年僅１２歲便繼承家督。其堂兄弟‧高季得到戶澤家的助力而掀起叛變，在長期籠城後擊敗高季，統一了整個家。後來豐臣秀吉安堵他的領土於秋田郡，其後便改姓為「秋田氏」。聽說也是個精通文藝、茶道的風雅之士。
lord_tk5_12,12,12,,秋山虎繁,秋山信友,秋山,虎繁,Akiyama Torashige,tokai,1,1531,1554,1575,战死,,,,,,只限武将,60,60,普通,普通,现实,普通,普通,33,武具,普通,嗜酒如命,源氏,刀剑,75,65,59,70,69,2,2,1,1,1,1,1,2,0,1,0,0,2,1,0,1,无,强袭，二连苦无,无,一般条件,,,已登场,秋山虎繁,侍大将,直臣,武田家,clan_takeda_1,踯躅崎馆,无,已登场,秋山虎繁,侍大将,直臣,武田家,clan_takeda_1,踯躅崎馆,无,已登场,秋山虎繁,侍大将,直臣,武田家,clan_takeda_1,踯躅崎馆,无,已登场,秋山虎繁,城主,直臣,武田家,clan_takeda_2,岩村城,无,已死亡,秋山虎繁,无效,无效,无,,无效,无,已死亡,秋山虎繁,无效,无效,无,,无效,无,已登场,秋山虎繁,足轻大将,直臣,武田家,踯躅崎馆,无,已死亡,秋山虎繁,无效,无效,无,无效,无,已登场,秋山虎繁,中忍,直臣,伊贺众,伊贺之里,无,,"[{""stage"":"""",""tkid"":""12"",""ref"":""12"",""emotion"":0}]",,TAIKOU_bio_12,武田家臣。其妻為織田信長的嬸母。武田二十四將之一，統率伊那派勢力。戰鬥風格十分勇猛，德川家康曾讚美他為「武田軍猛牛」。長篠之戰後，守衛美濃岩村城，與織田信長部隊對峙，城破被俘後遭處死。
lord_tk5_13,13,13,,明智秀满,明智秀滿,明智,秀满,Akechi Hidemitsu,kinai,1,1537,1554,1582,战死,,,,,,全职种,0,60,普通,勇敢,理想,慎重,重视情义,26,武具,无欲,普通,源氏,刀剑,64,57,42,51,73,2,1,2,1,2,1,2,1,2,0,1,2,2,2,2,2,无,强袭，刚弓,无,一般条件,,,已登场,明智秀满,足轻组头,陪臣（明智光秀）,斋藤家,clan_akechi_1,稻叶山城,无,已登场,明智秀满,足轻组头,陪臣（明智光秀）,朝仓家,clan_akechi_1,一乘谷城,无,已登场,明智秀满,足轻组头,陪臣（明智光秀）,织田家,clan_akechi_1,岐阜城,无,已登场,明智秀满,足轻大将,陪臣（明智光秀）,织田家,clan_akechi_1,坂本城,无,已登场,明智秀满,足轻大将,陪臣（明智光秀）,织田家,clan_akechi_1,丹波龟山城,无,已死亡,明智秀满,无效,无效,无,,无效,无,未登场,明智秀满,足轻组头,陪臣（明智光秀）,斋藤家,稻叶山城,无,已死亡,明智秀满,无效,无效,无,无效,无,已登场,明智秀满,浪人,其他,无,奈良之町,无,,"[{""stage"":"""",""tkid"":""13"",""ref"":""13"",""emotion"":0}]",,TAIKOU_bio_13,明智家臣。光秀的女婿。人稱彌平次、左馬助。其岳父光秀發動本能寺事變時，擔任攻擊的先鋒。山崎之戰時守衛安土城，接到本軍戰敗的報告而退到阪本城。被堀秀政等人的軍隊包圍後，將明智家的家寶託付秀政後，在城內放火自盡而亡。
lord_tk5_14,14,14|1152,,明智光秀,,明智,光秀,Akechi Mitsuhide,kinai,1,1528,1554,1582,战死,,,,明智光继,lord_tk5_912,只限武将,0,56,温和,胆小,理想,轻率,不重情义,94,南蛮物,普通,滴酒不沾,源氏,火绳枪,89,78,86,90,82,4,3,4,1,3,3,4,2,2,2,2,3,4,4,3,2,齐攻，枪炮乱射，激励,强袭，连续斩，拔突，二连苦无，急所击，二挺击，刚弓，石火，乱射，刚力，铁壁，丢钱，克己,火枪名人，策士，雄辩,不可,,主角丰臣秀吉，山崎之战胜利,已登场,明智光秀,侍大将,直臣,斋藤家,clan_akechi_1,稻叶山城,无,已登场,明智光秀,侍大将,直臣,朝仓家,clan_akechi_1,一乘谷城,无,已登场,明智光秀,部将,直臣,织田家,clan_akechi_1,岐阜城,无,已登场,明智光秀,城主,直臣,织田家,clan_akechi_1,坂本城,无,已登场,明智光秀,国主,直臣,织田家,clan_akechi_1,丹波龟山城,无,已死亡,明智光秀,无效,无效,无,,无效,无,已登场,明智光秀,侍大将,直臣,斋藤家,稻叶山城,无,已死亡,明智光秀,无效,无效,无,无效,无,已登场,明智光秀,浪人,其他,无,奈良之町,无,"[{""stage"":""军"",""tkid"":""14"",""ref"":"""",""emotion"":1},{""stage"":""朝"",""tkid"":""1152"",""ref"":"""",""emotion"":1}]","[{""stage"":""军"",""tkid"":""14"",""ref"":""14"",""emotion"":1},{""stage"":""朝"",""tkid"":""1152"",""ref"":""1152"",""emotion"":1}]",明智光秀：冷峻儒雅、克己持重的悲剧理想主义者，被信长嫌「死脑筋」，书卷气浓。笑为礼节性淡笑，怒为抿唇冷怒压抑在喉，悲为清冷郁结低垂，惊为蹙眉微怔但仍保持仪态。,TAIKOU_bio_14,織田家臣。人稱十兵衛。初期侍奉於朝倉家，在足利義昭上洛後改仕官於織田家。憑其才能與智略為信長所重用。但他突然起兵謀反，在本能寺殺害信長。之後在山崎合戰中大敗於羽柴秀吉，並在逃亡途中遭到殺害。
lord_tk5_15,15,15,,浅井井赖,淺井井賴,浅井,井赖,Azai Ujitsuna,nankai,1,1573,1587,1615,病死,lord_tk5_16,,,lord_tk5_17,lord_tk5_16|lord_tk5_17,全职种,49,49,普通,勇敢,理想,慎重,重视情义,55,武具,无欲,普通,源氏,刀剑,56,61,51,53,70,1,0,1,2,1,2,0,0,1,0,1,0,1,1,1,1,无,强袭，拔突，铁壁,无,无要求,,,未登场,浅井井赖,足轻组头,陪臣（浅井长政）,浅井家,clan_azai_2,小谷城,无,未登场,浅井井赖,足轻组头,直臣,浅井家,clan_azai_2,小谷城,无,未登场,浅井井赖,足轻组头,直臣,浅井家,clan_azai_2,小谷城,无,未登场,浅井井赖,浪人,其他,无,,长滨之町,无,未登场,浅井井赖,浪人,其他,无,,长滨之町,无,已登场,浅井井赖,足轻组头,直臣,生驹家,clan_ikoma_1,高松城,无,未登场,浅井井赖,足轻组头,直臣,浅井家,小谷城,无,未登场,浅井井赖,浪人,其他,无,长滨之町,无,已登场,浅井井赖,浪人,其他,无,龟山之町,无,,"[{""stage"":"""",""tkid"":""15"",""ref"":""15"",""emotion"":0}]",,TAIKOU_bio_15,淺井長政之子。侍奉豐臣秀長及秀保，獲得六百石的賞賜。秀保死後改侍增田長盛，獲取三千石的賞賜。最後侍奉生駒一正。傳言他在大阪之陣時入駐大阪城，後來戰死在夏之陣。另一說法是在城被攻下後，浪跡至若狹小濱一帶。
lord_tk5_16,16,16,,浅井长政,淺井長政,浅井,长政,Azai Nagamasa,kinai,1,1545,1559,1573,战死,lord_tk5_17,,lord_tk5_1181,,lord_tk5_15|lord_tk5_17,只限武将,72,72,性急,胆小,理想,轻率,不重情义,81,武具,贪心,普通,源氏,刀剑,87,75,65,49,80,2,2,1,1,1,1,1,0,1,1,1,1,1,0,1,0,无,强袭,无,一般条件,海赤雨三将 海北纲亲/赤尾清纲/雨森弥兵卫,,未登场,浅井长政,部将,陪臣（浅井久政）,浅井家,clan_azai_2,小谷城,无,已登场,浅井长政,大名,首领,浅井家,clan_azai_2,小谷城,无,已登场,浅井长政,大名,首领,浅井家,clan_azai_2,小谷城,无,已死亡,浅井长政,无效,无效,无,clan_kyoogoku_1,无效,无,已死亡,浅井长政,无效,无效,无,clan_oda_1,无效,无,已死亡,浅井长政,无效,无效,无,clan_kyoogoku_1,无效,无,未登场,浅井长政,家老,直臣,浅井家,小谷城,无,已死亡,浅井长政,无效,无效,无,无效,无,已登场,浅井长政,浪人,其他,无,长滨之町,无,,"[{""stage"":"""",""tkid"":""16"",""ref"":""16"",""emotion"":0}]",,TAIKOU_bio_16,近江的戰國大名。小谷城主。久政的嫡子。娶織田信長之妹市為妻，結為同盟關係。但是因以前的同盟朝倉家遭信長進攻，與敵對的朝倉一起在姊川決戰而失敗。之後，居城被進破，將阿市和女兒託付給信長自盡。
lord_tk5_17,17,17,,浅井久政,淺井久政,浅井,久政,Azai Hisamasa,kinai,1,1526,1554,1573,战死,,,,,lord_tk5_15|lord_tk5_16,只限武将,55,55,温和,胆小,现实,慎重,普通,31,艺术品,贪心,滴酒不沾,源氏,刀剑,44,29,59,55,46,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,0,无,强袭,无,一般条件,,,已登场,浅井久政,大名,首领,浅井家,clan_azai_1,小谷城,无,已登场,浅井久政,家老,直臣,浅井家,clan_azai_2,小谷城,无,已登场,浅井久政,家老,直臣,浅井家,clan_azai_2,小谷城,无,已死亡,浅井久政,无效,无效,无,,无效,无,已死亡,浅井久政,无效,无效,无,,无效,无,已死亡,浅井久政,无效,无效,无,clan_ikoma_1,无效,无,已登场,浅井久政,大名,首领,浅井家,小谷城,无,已死亡,浅井久政,无效,无效,无,无效,无,已登场,浅井久政,浪人,其他,无,浦户之町,无,,"[{""stage"":"""",""tkid"":""17"",""ref"":""17"",""emotion"":0}]",,TAIKOU_bio_17,淺井家的當主。亮政之子、長政之父。屈服於南近江的六角家壓力之下而從屬於六角家。對此事不服的家臣團對其施加壓力，使其將家督之位讓與長政，然後隱居在小谷城內，但仍會介入施政。當信長毀約而欲攻打朝倉家時，提議主張打倒信長。在小谷城被攻陷時自裁。
lord_tk5_18,18,18,,朝仓景镜,朝倉景鏡,朝仓,景镜,Asakura Kageakira,hokuriku,1,1535,1554,1574,战死,,,,朝仓贞景,lord_tk5_23,全职种,45,45,性急,普通,现实,慎重,不重情义,71,艺术品,普通,普通,其他,刀剑,59,46,45,72,44,1,1,1,1,0,1,2,1,0,0,0,0,1,1,1,1,无,强袭,无,无要求,,,已登场,朝仓景镜,侍大将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景镜,侍大将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景镜,侍大将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已死亡,朝仓景镜,无效,无效,无,,无效,无,已死亡,朝仓景镜,无效,无效,无,,无效,无,已死亡,朝仓景镜,无效,无效,无,,无效,无,已登场,朝仓景镜,侍大将,直臣,朝仓家,一乘谷城,无,已死亡,朝仓景镜,无效,无效,无,无效,无,已登场,朝仓景镜,浪人,其他,无,大凑之町,无,,"[{""stage"":"""",""tkid"":""18"",""ref"":""18"",""emotion"":0}]",,TAIKOU_bio_18,朝倉家臣。景高之子。朝倉一門眾。織田信長從越前撤退時，他擔任追擊軍的總大將。但主公義景在刀禰阪之戰中戰敗後，他迫使逃跑中的義景自殺，並投降於信長。後為一向宗勢力所討伐戰死。
lord_tk5_19,19,19,,朝仓景健,朝倉景健,朝仓,景健,Asakura Morinari,hokuriku,1,1541,1555,1575,战死,,,,,,全职种,50,50,普通,胆小,现实,普通,普通,40,艺术品,无欲,普通,其他,刀剑,62,65,49,33,45,2,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,无,强袭,无,无要求,,,未登场,朝仓景健,部将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景健,部将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景健,部将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已死亡,朝仓景健,无效,无效,无,,无效,无,已死亡,朝仓景健,无效,无效,无,,无效,无,已死亡,朝仓景健,无效,无效,无,,无效,无,未登场,朝仓景健,部将,直臣,朝仓家,一乘谷城,无,已死亡,朝仓景健,无效,无效,无,无效,无,已登场,朝仓景健,浪人,其他,无,京之町,无,,"[{""stage"":"""",""tkid"":""19"",""ref"":""19"",""emotion"":0}]",,TAIKOU_bio_19,朝倉家臣。景隆之子。代替家督義景，作為總大將頻頻出征。盡管在姊川之戰中浴血奮戰！但還是敗給敵手德川軍。主家滅亡後，歸屬織田信長，但由於向僧民集團軍投降，惹怒了信長，不得不自盡。
lord_tk5_20,20,20,,朝仓景恒,朝倉景恒|朝倉景恆,朝仓,景恒,Asakura Ryosei,hokuriku,1,1527,1554,1571,病死,,,,lord_tk5_22,lord_tk5_22,只限武将,50,50,温和,普通,普通,普通,普通,21,书籍,无欲,嗜酒如命,其他,刀剑,59,60,34,41,36,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,无,强袭,无,无要求,,,已登场,朝仓景恒,家老,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景恒,家老,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景恒,家老,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已死亡,朝仓景恒,无效,无效,无,,无效,无,已死亡,朝仓景恒,无效,无效,无,,无效,无,已死亡,朝仓景恒,无效,无效,无,,无效,无,已登场,朝仓景恒,家老,直臣,朝仓家,一乘谷城,无,已死亡,朝仓景恒,无效,无效,无,无效,无,已登场,朝仓景恒,浪人,其他,无,奈良之町,无,,"[{""stage"":"""",""tkid"":""20"",""ref"":""20"",""emotion"":0}]",,TAIKOU_bio_20,朝倉家臣。景紀之子，朝倉一門眾。作金崎城主時，被前來攻打朝倉的織田信長軍隊所包圍。他據守城池奮力抵抗，但朝倉方面卻未派援軍接應，被信長所說服，而打開城門。之後，入永平寺隱居。
lord_tk5_21,21,21,,朝仓景连,朝倉景連,朝仓,景连,Asakura Tadamasa,hokuriku,1,1502,1554,1570,战死,,,,,,只限武将,50,50,温和,胆小,普通,慎重,普通,40,书籍,贪心,普通,其他,刀剑,56,58,52,66,53,1,0,0,0,0,0,1,0,2,2,1,1,1,1,1,1,无,强袭,无,无要求,,,已登场,朝仓景连,部将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景连,部将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓景连,部将,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已死亡,朝仓景连,无效,无效,无,,无效,无,已死亡,朝仓景连,无效,无效,无,,无效,无,已死亡,朝仓景连,无效,无效,无,,无效,无,已登场,朝仓景连,部将,直臣,朝仓家,一乘谷城,无,已死亡,朝仓景连,无效,无效,无,无效,无,已登场,朝仓景连,浪人,其他,无,鹿岛之町,无,,"[{""stage"":"""",""tkid"":""21"",""ref"":""21"",""emotion"":0}]",,TAIKOU_bio_21,朝倉家臣。朝倉家同名眾之一，擔任一乘谷執行之職。在鎮壓加賀一向宗農民起義時曾奮勇作戰。朝倉義景在大窪濱舉辦大型賽狗會時，據說他曾把自己裝扮得如同君主一般華麗。
lord_tk5_22,22,22,,朝仓宗滴,朝倉宗滴,朝仓,宗滴,Asakura Kakubei,hokuriku,1,1477,1554,1555,病死,,,,,lord_tk5_20,只限武将,30,30,普通,普通,普通,轻率,重视情义,29,武具,无欲,普通,其他,枪,88,79,58,69,69,3,4,1,1,2,2,3,1,1,0,1,0,3,1,1,0,无,强袭，拔突，刚弓，铁壁,无,一般条件,,,已登场,朝仓宗滴,家老,直臣,朝仓家,clan_asakura_1,一乘谷城,无,已死亡,朝仓宗滴,无效,无效,无,clan_asakura_1,无效,无,已死亡,朝仓宗滴,无效,无效,无,clan_asakura_1,无效,无,已死亡,朝仓宗滴,无效,无效,无,,无效,无,已死亡,朝仓宗滴,无效,无效,无,,无效,无,已死亡,朝仓宗滴,无效,无效,无,,无效,无,已登场,朝仓宗滴,家老,直臣,朝仓家,一乘谷城,无,已死亡,朝仓宗滴,无效,无效,无,无效,无,已登场,朝仓宗滴,浪人,其他,无,安土之町,无,,"[{""stage"":"""",""tkid"":""22"",""ref"":""22"",""emotion"":0}]",,TAIKOU_bio_22,朝倉家之一族。英林敏景之子。名為教景。擁有超群的統率力，朝倉家三代以來都由他擔任軍奉行的職務。對周圍諸國數度出兵，立下無數的功勳，是眾所皆畏的「軍神」。為了討伐加賀一向一揆，以七十九歲的高齡出戰。但是在作戰中病倒，回到越前後就此病逝了。
lord_tk5_23,23,23,,朝仓义景,朝倉義景,朝仓,义景,Asakura Yoshikage,hokuriku,1,1533,1554,1573,战死,,,,朝仓贞景,lord_tk5_18,只限武将,50,50,普通,胆小,现实,慎重,不重情义,61,南蛮物,贪心,滴酒不沾,其他,刀剑,42,19,51,34,49,0,1,1,0,0,0,0,0,1,1,1,1,3,1,2,1,威风凛凛,强袭,无,一般条件,,,已登场,朝仓义景,大名,首领,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓义景,大名,首领,朝仓家,clan_asakura_1,一乘谷城,无,已登场,朝仓义景,大名,首领,朝仓家,clan_asakura_1,一乘谷城,无,已死亡,朝仓义景,无效,无效,无,,无效,无,已死亡,朝仓义景,无效,无效,无,,无效,无,已死亡,朝仓义景,无效,无效,无,,无效,无,已登场,朝仓义景,大名,首领,朝仓家,一乘谷城,无,已死亡,朝仓义景,无效,无效,无,无效,无,已登场,朝仓义景,浪人,其他,无,鹿儿岛之町,无,,"[{""stage"":"""",""tkid"":""23"",""ref"":""23"",""emotion"":0}]",,TAIKOU_bio_23,朝倉家第５代家主。考景之嫡子。足利義昭勸其進攻京都，但他未響應，而投奔織田信長。之後，與信長對立，姊川之戰敗於織田、德川聯軍，刀禰阪之戰也遭敗績，自盡而亡。
lord_tk5_24,24,24,,浅野长晟,淺野長晟,浅野,长晟,Asano Nagashige,tosan,1,1586,1599,1632,病死,lord_tk5_25,,,,lord_tk5_25|lord_tk5_26,全职种,5,5,普通,普通,普通,普通,普通,55,书籍,普通,普通,源氏,刀剑,54,69,51,49,53,1,2,1,1,1,2,1,0,1,2,1,1,1,1,1,2,无,强袭，拔突，铁壁,无,无要求,,,未登场,浅野长晟,足轻组头,陪臣（浅野长吉）,织田家,clan_asano_1,清洲城,无,未登场,浅野长晟,足轻组头,陪臣（浅野长吉）,织田家,clan_asano_1,清洲城,无,未登场,浅野长晟,足轻组头,陪臣（浅野长吉）,织田家,clan_asano_1,岐阜城,无,未登场,浅野长晟,足轻组头,陪臣（浅野长政）,织田家,clan_asano_1,岐阜城,无,未登场,浅野长晟,足轻组头,陪臣（浅野长政）,织田家,clan_asano_1,姬路城,无,已登场,浅野长晟,家老,直臣,浅野家,clan_asano_1,甲府城,无,未登场,浅野长晟,足轻组头,陪臣（浅野长吉）,织田家,那古野城,无,未登场,浅野长晟,足轻组头,陪臣（浅野长政）,羽柴家,坂本城,无,已登场,浅野长晟,浪人,其他,无,长滨之町,无,,"[{""stage"":"""",""tkid"":""24"",""ref"":""24"",""emotion"":0}]",,TAIKOU_bio_24,豐臣家家臣。長政的次男。兄長‧幸長在沒有嫡子的情況下英年早逝，因此長晟繼承了紀伊和歌山的三十七萬石。在大阪夏之陣中奉德川幕府之令出戰，創下了擊敗塙直之等等的光榮戰績。後來轉封到安藝廣島，受封了四十二萬石。
lord_tk5_25,25,25,,浅野长政,淺野長政|浅野长吉|淺野長吉,浅野,长政,Asano Nagamasa,tosan,1,1547,1561,1611,病死,,,,,lord_tk5_24|lord_tk5_26,全职种,8,8,温和,胆小,现实,慎重,普通,36,书籍,贪心,普通,源氏,刀剑,62,53,78,66,60,1,0,0,0,1,1,1,0,0,4,3,2,1,2,1,1,无,强袭,无,一般条件,,,未登场,浅野长吉,足轻组头,直臣,织田家,clan_asano_1,清洲城,无,已登场,浅野长吉,足轻组头,直臣,织田家,clan_asano_1,清洲城,无,已登场,浅野长吉,足轻组头,陪臣（木下藤吉郎）,织田家,clan_asano_1,岐阜城,无,已登场,浅野长政,足轻大将,陪臣（羽柴秀吉）,织田家,clan_asano_1,长滨城,无,已登场,浅野长政,足轻大将,陪臣（羽柴秀吉）,织田家,clan_asano_1,姬路城,无,已登场,浅野长政,家老,直臣,浅野家,clan_asano_1,甲府城,无,未登场,浅野长吉,足轻组头,直臣,织田家,那古野城,无,已登场,浅野长政,城主,直臣,羽柴家,坂本城,无,已登场,浅野长政,浪人,其他,无,长滨之町,无,,"[{""stage"":"""",""tkid"":""25"",""ref"":""25"",""emotion"":0}]",,TAIKOU_bio_25,豐臣家臣。秀吉的正室寧寧的義弟。原為安井氏，後與淺野長勝之義女結婚，繼承淺野家業。深得秀吉信賴，任京都奉行、檢地奉行等要職。在民政、兵站等處運用其手腕，作為豐臣家五奉行之首而有卓越表現。
lord_tk5_26,26,26,,浅野幸长,淺野幸長,浅野,幸长,Asano Yukinaga,tosan,1,1576,1590,1613,病死,lord_tk5_25,,,,lord_tk5_24|lord_tk5_25,全职种,5,5,普通,勇敢,普通,普通,普通,70,艺术品,普通,普通,源氏,刀剑,57,62,71,65,52,0,1,1,2,1,0,0,0,1,0,1,1,1,0,0,1,无,强袭,无,一般条件,,,未登场,浅野幸长,足轻组头,陪臣（浅野长吉）,织田家,clan_asano_1,清洲城,无,未登场,浅野幸长,足轻组头,陪臣（浅野长吉）,织田家,clan_asano_1,清洲城,无,未登场,浅野幸长,足轻组头,陪臣（浅野长吉）,织田家,clan_asano_1,岐阜城,无,未登场,浅野幸长,足轻组头,陪臣（浅野长政）,织田家,clan_asano_1,岐阜城,无,未登场,浅野幸长,足轻组头,陪臣（浅野长政）,织田家,clan_asano_1,姬路城,无,已登场,浅野幸长,大名,首领,浅野家,clan_asano_1,甲府城,无,未登场,浅野幸长,足轻组头,陪臣（浅野长吉）,织田家,那古野城,无,未登场,浅野幸长,足轻组头,陪臣（浅野长政）,羽柴家,坂本城,无,已登场,浅野幸长,浪人,其他,无,长滨之町,无,,"[{""stage"":"""",""tkid"":""26"",""ref"":""26"",""emotion"":0}]",,TAIKOU_bio_26,豐臣家臣。長政之嫡子。紀伊國和歌山城主。秀吉死後，與石田三成等對立歸屬東軍。戰後，領紀伊和歌山３７萬石。之後，與加藤清正協作，促成了德川家康與豐臣秀賴的會面。擅長槍法。
