StringId	LocalizationId	EnglishName	ChineseName	Faction	Culture
lord_1_ganshoji_1	RqrjjOwd	Ganshoji Shomyo-in	昭明院	Faction.clan_ganshoji_1	Culture.kinai
lord_1_ganshoji_2	dcTmgzR2	Ganshoji Ken'nin	愿证寺 显忍	Faction.clan_ganshoji_1	Culture.kinai
lord_1_rokkaku	KyBM4EGe	Rokkaku Yoshikata	六角 义贤	Faction.clan_rokkaku_1	Culture.kinai
lord_1_rokkaku_1	YKfuhIdz	Rokkaku Shizuno	静乃	Faction.clan_rokkaku_1	Culture.kinai
lord_1_rokkaku_2	5c4QE4T3	Rokkaku Yoshiharu	六角 义治	Faction.clan_rokkaku_1	Culture.kinai
lord_1_rokkaku_3	f4nYiBuo	Rokkaku Tomoe	巴	Faction.clan_rokkaku_1	Culture.kinai
lord_1_rokkaku_4	0TCCnJ52	Rokkaku Yoshisada	六角 义定	Faction.clan_rokkaku_1	Culture.kinai
lord_1_rokkaku_5	ejRgtgY3	Rokkaku Chizuru	千鹤	Faction.clan_rokkaku_1	Culture.kinai
lord_1_gamou	rUBu7S4M	Gamou Katahide	蒲生 贤秀	Faction.clan_gamou_1	Culture.kinai
lord_1_gamou_1	3d9HHjwb	Gamou Mitsuki	见月	Faction.clan_gamou_1	Culture.kinai
lord_1_gamou_2	FD9LbBC5	Gamou Ujisato	蒲生 氏乡	Faction.clan_gamou_1	Culture.kinai
lord_1_gamou_3	GM8rv4Ak	Gamou Shigesato	蒲生 重乡	Faction.clan_gamou_1	Culture.kinai
lord_1_gamou_4	SuEovhqt	Gamou Tomo	阿友	Faction.clan_gamou_1	Culture.kinai
lord_1_gamou_5	2wRgcvgX	Gamou Sana	佐名	Faction.clan_gamou_1	Culture.kinai
lord_1_azai	iZkMYp72	Azai Nagamasa	浅井 长政	Faction.clan_azai_1	Culture.kinai
lord_1_azai_1	rvDsCUpk	Azai Ichi	阿市	Faction.clan_azai_1	Culture.kinai
lord_1_azai_2	qIzG5074	Azai Hisamasa	浅井 久政	Faction.clan_azai_1	Culture.kinai
lord_1_azai_3	RF8JjIdu	Azai Ako	阿江	Faction.clan_azai_1	Culture.kinai
lord_1_azai_4	Av28pOpi	Azai Masamoto	浅井 政元	Faction.clan_azai_1	Culture.kinai
lord_1_azai_5	VBrMcD42	Azai Masayuki	浅井 政之	Faction.clan_azai_1	Culture.kinai
lord_1_todo	A73fNqDB	Todo Torataka	藤堂 虎高	Faction.clan_todo_1	Culture.kinai
lord_1_todo_1	wATMO4SF	Todo Ayame	绫女	Faction.clan_todo_1	Culture.kinai
lord_1_todo_2	ZkYr4Q04	Todo Takatora	藤堂 高虎	Faction.clan_todo_1	Culture.kinai
lord_1_todo_3	MRwSxq1k	Todo Takanori	藤堂 高则	Faction.clan_todo_1	Culture.kinai
lord_1_todo_4	6F2ikYXs	Todo Fuji	富士	Faction.clan_todo_1	Culture.kinai
lord_1_todo_5	VejCmIYn	Todo Tsuta	阿茑	Faction.clan_todo_1	Culture.kinai
lord_1_isono	kHIiTY6k	Isono Kazumasa	矶野 员昌	Faction.clan_isono_1	Culture.kinai
lord_1_isono_1	aNr0aTAb	Isono Ayame	绫女	Faction.clan_isono_1	Culture.kinai
lord_1_isono_2	5wrVt0wH	Isono Yukinobu	矶野 行信	Faction.clan_isono_1	Culture.kinai
lord_1_isono_3	BzIGHgCx	Isono Masanaga	矶野 政长	Faction.clan_isono_1	Culture.kinai
lord_1_akao	WvVFYg9z	Akao Kiyotsuna	赤尾 清纲	Faction.clan_akao_1	Culture.kinai
lord_1_akao_1	eqrjET0Q	Akao Kiru	雾子	Faction.clan_akao_1	Culture.kinai
lord_1_akao_2	HGBst1md	Akao Kiyofuyu	赤尾 清冬	Faction.clan_akao_1	Culture.kinai
lord_1_akao_3	quPWUb7d	Akao Yuki	阿幸	Faction.clan_akao_1	Culture.kinai
lord_1_oda	wqjEk0zZ	Oda Nobunaga	织田 信长	Faction.clan_oda_1	Culture.kinai
lord_1_oda_1	aCLFE9fV	Oda Nou	浓姬	Faction.clan_oda_1	Culture.kinai
dead_lord_1_oda_2	6fpqsOCb	Oda Nobuhide	织田 信秀	Faction.clan_oda_1	Culture.kinai
lord_1_oda_3	WKW8zGVB	Oda Dota-gezen	土田 御前	Faction.clan_oda_1	Culture.kinai
lord_1_oda_4	3k7drsea	Oda Nobutada	织田 信忠	Faction.clan_oda_1	Culture.kinai
lord_1_oda_5	0JPVJU94	Oda Nobukatsu	织田 信雄	Faction.clan_oda_1	Culture.kinai
lord_1_oda_6	ITHpOHC1	Oda Nobutaka	织田 信孝	Faction.clan_oda_1	Culture.kinai
lord_1_oda_7	XFJfiBaw	Oda Nobuhiro	织田 信广	Faction.clan_oda_1	Culture.kinai
lord_1_oda_8	Asdctfqh	Oda Nobukane	织田 信包	Faction.clan_oda_1	Culture.kinai
lord_1_oda_9	7whQnMzi	Oda Hisa	阿久	Faction.clan_oda_1	Culture.kinai
lord_1_oda_10	8BhkuRWC	Oda Nagamasu	织田 长益	Faction.clan_oda_1	Culture.kinai
lord_1_oda_11	Jn0K7PNf	Oda Sei	阿世	Faction.clan_oda_1	Culture.kinai
lord_1_kinoshita	gqt0QIl5	Kinoshita Hideyoshi	木下 秀吉	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_1	wmriGx9z	Kinoshita Nene	宁宁	Faction.clan_kinoshita_1	Culture.kinai
dead_lord_1_kinoshita_2	9zZwFuMM	Kinoshita Yaemon	木下 弥右卫门	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_3	YCkbvrI5	Kinoshita Naka	阿仲夫人	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_4	iu9a9wWD	Kinoshita Hidenaga	木下 秀长	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_5	nerTByza	Kinoshita Tae	阿妙	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_6	eBydZ8UR	Kinoshita Tomo	阿友	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_7	LmtF2OEL	Kinoshita Yoshifusa	木下 吉房	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_8	78tz8gaC	Kinoshita Asahi	旭姬	Faction.clan_kinoshita_1	Culture.kinai
lord_1_kinoshita_9	TDa0KpyV	Kinoshita Yoshinari	木下 吉成	Faction.clan_kinoshita_1	Culture.kinai
lord_1_shibata	Z6OKK1nA	Shibata Katsuie	柴田 胜家	Faction.clan_shibata_1	Culture.kinai
lord_1_shibata_1	v5MbvJJH	Shibata Sae	佐江	Faction.clan_shibata_1	Culture.kinai
lord_1_shibata_2	VuO1uj5T	Shibata Katsusato	柴田 胜里	Faction.clan_shibata_1	Culture.kinai
lord_1_shibata_3	6DNrUFap	Shibata Katsutada	柴田 胜忠	Faction.clan_shibata_1	Culture.kinai
lord_1_shibata_4	JmzS3yub	Shibata Katsumasa	柴田 胜政	Faction.clan_shibata_1	Culture.kinai
lord_1_shibata_5	3tcSrSZS	Shibata Katsutoyo	柴田 胜丰	Faction.clan_shibata_1	Culture.kinai
lord_1_shibata_6	DEN7nvP0	Shibata Katsutoshi	柴田 胜敏	Faction.clan_shibata_1	Culture.kinai
lord_1_sakuma	rV9fvZPM	Sakuma Nobumori	佐久间 信盛	Faction.clan_sakuma_1	Culture.kinai
lord_1_sakuma_1	zccColGo	Sakuma Tsutsuji	踯躅	Faction.clan_sakuma_1	Culture.kinai
dead_lord_1_sakuma_2	1Auqkl29	Sakuma Nobuharu	佐久间 信晴	Faction.clan_sakuma_1	Culture.kinai
lord_1_sakuma_3	llqgj9e4	Sakuma Kosho-in	光照院	Faction.clan_sakuma_1	Culture.kinai
lord_1_sakuma_4	9GlIn49d	Sakuma Nobuhide	佐久间 信荣	Faction.clan_sakuma_1	Culture.kinai
lord_1_sakuma_5	I0VAUSEq	Sakuma Nobutoki	佐久间 信辰	Faction.clan_sakuma_1	Culture.kinai
lord_1_takigawa	sc9FjP2E	Takigawa Kazumasu	泷川 一益	Faction.clan_takigawa_1	Culture.kinai
lord_1_takigawa_1	C67lGw7D	Takigawa Kano	加纳	Faction.clan_takigawa_1	Culture.kinai
lord_1_takigawa_2	eYxUCzZl	Takigawa Kazutada	泷川 一忠	Faction.clan_takigawa_1	Culture.kinai
lord_1_takigawa_3	iMc2zSg8	Takigawa Kazutoki	泷川 一时	Faction.clan_takigawa_1	Culture.kinai
lord_1_takigawa_4	Ey1d5pwc	Takigawa Kiku	阿菊	Faction.clan_takigawa_1	Culture.kinai
lord_1_takigawa_5	wCNIpIB4	Takigawa Sana	佐名	Faction.clan_takigawa_1	Culture.kinai
lord_1_kuki	WbWoS8l0	Kuki Yoshitaka	九鬼 嘉隆	Faction.clan_kuki_1	Culture.kinai
lord_1_kuki_1	RsCPH7VE	Kuki Nami	奈美	Faction.clan_kuki_1	Culture.kinai
lord_1_kuki_2	rwB3k83J	Kuki Naritaka	九鬼 成隆	Faction.clan_kuki_1	Culture.kinai
lord_1_kuki_3	99ZeqWCB	Kuki Shima	小岛	Faction.clan_kuki_1	Culture.kinai
lord_1_kitabatake	JTzieEQH	Kitabatake Tomonori	北畠 具教	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_1	cq8VOWkD	Kitabatake Matsu	阿松	Faction.clan_kitabatake_1	Culture.kinai
dead_lord_1_kitabatake_2	H2FsCrUJ	Kitabatake Harutomo	北畠 晴具	Faction.clan_kitabatake_1	Culture.kinai
dead_lord_1_kitabatake_3	f3DEuNXC	Kitabatake Kuni	阿国	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_4	PtY5O0oR	Kitabatake Tomofusa	北畠 具房	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_5	wbEuy9q4	Kitabatake Tomofuji	长野 具藤	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_6	P1AgeXcD	Kitabatake Chikanari	北畠 亲成	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_7	Q50kWDFW	Kitabatake Yuki	阿幸	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_8	xz7VtMCD	Kitabatake Tsuki	阿月	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_9	dme8x5FX	Kitabatake Fumi	阿文	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_10	XWDbAYjm	Kitabatake Tomomasa	木造 具政	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_11	sPSLtwCr	Kitabatake Ten	小天	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_12	B4oQXBYc	Kitabatake Nagamasa	木造 长政	Faction.clan_kitabatake_1	Culture.kinai
lord_1_kitabatake_13	KvnteUqO	Kitabatake Tomochika	北畠 具亲	Faction.clan_kitabatake_1	Culture.kinai
lord_1_shimazu_11	X2sLljXc	Shimazu Takahisa	岛津 贵久	Faction.clan_shimazu_1	Culture.saikai
dead_lord_1_shimazu_2	DHsiGvld	Shimazu Sesso	雪窓夫人	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu	7s4dxFt3	Shimazu Yoshihisa	岛津 义久	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_1	gv3wrMe3	Shimazu Enshin-inden	圆信院殿	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_2	czGM0U4X	Shimazu Ohira	大平	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_3	yquLAovd	Shimazu Shinjo	新城	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_4	p9NeUjUw	Shimazu Yoshihiro	岛津 义弘	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_5	8fj2kDNi	Shimazu Kocho	小蝶	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_6	vI3iTRAa	Shimazu Yachi	屋地	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_7	PRLxNKTC	Shimazu Toshihisa	岛津 岁久	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_8	BgW75GXX	Shimazu Ume	阿梅	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_9	bCEeQkkF	Shimazu Iehisa	岛津 家久	Faction.clan_shimazu_1	Culture.saikai
lord_1_shimazu_10	LvRRedWW	Shimazu Nagi	阿凪	Faction.clan_shimazu_1	Culture.saikai
lord_1_ijuin_10	xTIL6Lf0	Ijuin Tadaaki	伊集院 忠朗	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_11	j5q1b0ZO	Ijuin Murasaki	阿紫	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin	UdtsY26m	Ijuin Tadaao	伊集院 忠仓	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_1	a5ytpM6f	Ijuin Shizuku	阿雫	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_2	gJxQjIhn	Ijuin Tadamune	伊集院 忠栋	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_3	60Aeo2HK	Ijuin Kusafuji	草藤	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_4	t99JjHho	Ijuin Harunari	伊集院 春成	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_5	YiDzP43I	Ijuin Tadatane	伊集院 忠胤	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_6	ltdCwtlK	Ijuin Hikari	阿光	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_7	CtPTpklz	Ijuin Hisanobu	伊集院 久信	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_8	0PAYYOYo	Ijuin Sasayuri	笹百合	Faction.clan_ijuin_1	Culture.saikai
lord_1_ijuin_9	t99JjHho	Ijuin Harunari	伊集院 春成	Faction.clan_ijuin_1	Culture.saikai
lord_1_hongo_4	9j0CtAEy	Hongo Tadachika	北乡 忠亲	Faction.clan_hongo_1	Culture.saikai
lord_1_hongo_5	Fm7HitzI	Hongo Hasu	阿莲	Faction.clan_hongo_1	Culture.saikai
lord_1_hongo	a7Bus3qz	Hongo Tokihisa	北乡 时久	Faction.clan_hongo_1	Culture.saikai
lord_1_hongo_1	YBDz0cMr	Hongo Haru	阿春	Faction.clan_hongo_1	Culture.saikai
lord_1_hongo_2	SpjpkISo	Hongo Sukehisa	北乡 相久	Faction.clan_hongo_1	Culture.saikai
lord_1_hongo_3	jp7XzhCN	Hongo Tadatora	北乡 忠虎	Faction.clan_hongo_1	Culture.saikai
dead_lord_1_kimotsuki_1	aUgD8yWg	Kimotsuki Kanetsugu	肝付 兼续	Faction.clan_kimotsuki_1	Culture.saikai
lord_1_kimotsuki_6	A8Iz9ZZT	Kimotsuki Onan	御南	Faction.clan_kimotsuki_1	Culture.saikai
lord_1_kimotsuki	J1KrYoB2	Kimotsuki Yoshikane	肝付 良兼	Faction.clan_kimotsuki_1	Culture.saikai
lord_1_kimotsuki_1	blCzYNBm	Kimotsuki Takashiro	高城	Faction.clan_kimotsuki_1	Culture.saikai
lord_1_kimotsuki_2	xk81zGz1	Kimotsuki Kanemiki	肝付 兼树	Faction.clan_kimotsuki_1	Culture.saikai
lord_1_kimotsuki_3	Ywbdn3tH	Kimotsuki Izumi	和泉	Faction.clan_kimotsuki_1	Culture.saikai
lord_1_kimotsuki_4	Z7OeNcGK	Kimotsuki Kanesuke	肝付 兼亮	Faction.clan_kimotsuki_1	Culture.saikai
lord_1_kimotsuki_5	N5VldQQt	Kimotsuki Kanemori	肝付 兼护	Faction.clan_kimotsuki_1	Culture.saikai
dead_lord_1_tanegashima_1	SqR0Mu6S	Tanegashima Shigetoki	种子岛 惠时	Faction.clan_tanegashima_1	Culture.saikai
lord_1_tanegashima_4	XCSdjqll	Tanegashima Suiren	水莲	Faction.clan_tanegashima_1	Culture.saikai
lord_1_tanegashima	qyCDkM5m	Tanegashima Tokitaka	种子岛 时尧	Faction.clan_tanegashima_1	Culture.saikai
lord_1_tanegashima_1	QF3JI70b	Tanegashima Nishi	阿西	Faction.clan_tanegashima_1	Culture.saikai
lord_1_tanegashima_2	zy3vzsD2	Tanegashima Hisatoki	种子岛 久时	Faction.clan_tanegashima_1	Culture.saikai
lord_1_tanegashima_3	V9EPyj3M	Tanegashima Nippo	种子岛 日法	Faction.clan_tanegashima_1	Culture.saikai
lord_1_kawakami	L1wnB6pW	Kawakami Hisazumi	川上 久隅	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_1	ewils0Dz	Kawakami Kita	喜多	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_2	92pspLlK	Kawakami Hisatoshi	川上 久利	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_3	qb7Z1U5h	Kawakami Hisamichi	川上 久通	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_4	QeuaL3cf	Kawakami Tsuta	阿茑	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_5	V6jIFhcG	Kawakami Tadakatsu	川上 忠克	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_6	TLxsl5iX	Kawakami Mina	美奈	Faction.clan_kawakami_1	Culture.saikai
dead_lord_1_kawakami_7	k3CpNDG5	Kawakami Hisaaki	川上 久朗	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_8	eCNnvQM4	Kawakami Ai	阿爱	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_9	ODtiTkOv	Kawakami Hisatoki	川上 久辰	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_10	CaWfkO0p	Kawakami Yoshi	阿吉	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_11	Ht8hAJcl	Kawakami Tadatomo	川上 忠智	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_12	emI5NXQu	Kawakami Yae	八重	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_13	Ax7ZFxHb	Kawakami Tadakata	川上 忠坚	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_14	fexWXUPu	Kawakami Tadae	川上 忠兄	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_15	HjyxWWhy	Kawakami Hisatomo	川上 久智	Faction.clan_kawakami_1	Culture.saikai
lord_1_kawakami_16	u6vPOWe7	Kawakami Sachi	佐知	Faction.clan_kawakami_1	Culture.saikai
lord_1_uwai	KhqU55r0	Uwai Kunikane	上井 国兼	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_1	3vLKX0xu	Uwai Matsu	阿松	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_2	JMd4a3AO	Uwai Kakuken	上井 觉兼	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_3	5iU3TdnF	Uwai Tomi	阿富	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_4	Otv143ry	Uwai Tsunekane	上井 经兼	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_5	ELhVncx1	Uwai Hideaki	上井 秀明	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_6	o1LMD9ny	Uwai Ise	伊势	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_7	vXMcTPtw	Uwai Satokane	上井 里兼	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_8	tb6JqqiB	Uwai Shige	阿茂	Faction.clan_uwai_1	Culture.saikai
lord_1_uwai_9	yU00LUuA	Uwai Aki	阿秋	Faction.clan_uwai_1	Culture.saikai
lord_1_niro	dcCPC5JH	Niro Tadamoto	新纳 忠元	Faction.clan_niro_1	Culture.saikai
lord_1_niro_1	uOiEhWdc	Niro Shima	志麻	Faction.clan_niro_1	Culture.saikai
lord_1_niro_2	VHFYSwnu	Niro Tadaaki	新纳 忠明	Faction.clan_niro_1	Culture.saikai
lord_1_niro_3	we21zLIb	Niro Tadamasu	新纳 忠增	Faction.clan_niro_1	Culture.saikai
lord_1_niro_4	8SPgT8lv	Niro Kaya	佳弥	Faction.clan_niro_1	Culture.saikai
lord_1_niro_5	JhlzLqNk	Niro Yasuhisa	新纳 康久	Faction.clan_niro_1	Culture.saikai
lord_1_niro_6	B8yOZDB1	Niro Sue	素衣	Faction.clan_niro_1	Culture.saikai
lord_1_niro_7	wqENKt24	Niro Hisaatsu	新纳 久饶	Faction.clan_niro_1	Culture.saikai
lord_1_niro_8	NkRdYQ2Z	Niro Tadahide	新纳 忠秀	Faction.clan_niro_1	Culture.saikai
dead_lord_1_ryuzoji_1	TVY3ysQM	Ryuzoji Chikaie	龙造寺 周家	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_2	pKRWlHY2	Ryuzoji Keigin-ni	庆訚尼	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji	EJFqZ0Re	Ryuzoji Takanobu	龙造寺 隆信	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_1	GJikOBTs	Ryuzoji Aoi	阿葵	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_3	IunQmBW8	Ryuzoji Masaie	龙造寺 政家	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_4	BpNWO1VW	Ryuzoji Ietane	江上 家种	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_5	sLjMUtzo	Ryuzoji Ienobu	龙造寺 家信	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_6	GJikOBTs	Ryuzoji Aoi	阿葵	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_7	dJrycT5U	Ryuzoji Yasu	安子	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_8	Bun8uTcC	Ryuzoji Nobukane	龙造寺 信周	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_9	QoJqPtiQ	Ryuzoji Shinobu	阿忍	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_10	1U8b3UIP	Ryuzoji Nobuaki	龙造寺 信昭	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_11	tITu2Ofm	Ryuzoji Naganobu	龙造寺 长信	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_12	jmFzBD6r	Ryuzoji Satsuki	臯月	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_13	oKY3txxT	Ryuzoji Yasutoshi	多久 安顺	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_14	uPz1Xvdn	Ryuzoji Kikyo	桔梗	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_ryuzoji_15	UOIYnsPP	Ryuzoji Shinko-in	心光院	Faction.clan_ryuzoji_1	Culture.saikai
lord_1_matsuura	IuaPQ3Jf	Matsuura Takanobu	松浦 隆信	Faction.clan_matsuura_1	Culture.saikai
lord_1_matsuura_1	8SJ7vUnX	Matsuura Suiran	水岚	Faction.clan_matsuura_1	Culture.saikai
lord_1_matsuura_2	5vMME1MH	Matsuura Shigenobu	松浦 镇信	Faction.clan_matsuura_1	Culture.saikai
lord_1_matsuura_3	MRn4lWn1	Matsuura Shii	阿椎	Faction.clan_matsuura_1	Culture.saikai
lord_1_matsuura_4	ZjiY3efx	Matsuura Koreaki	后藤 惟明	Faction.clan_matsuura_1	Culture.saikai
lord_1_matsuura_5	XUnjjMXE	Matsuura Chikashi	松浦 亲	Faction.clan_matsuura_1	Culture.saikai
lord_1_matsuura_6	GVedNuqp	Matsuura Kanoko	鹿子	Faction.clan_matsuura_1	Culture.saikai
lord_1_matsuura_7	SNVHLgax	Matsuura Ayame	绫女	Faction.clan_matsuura_1	Culture.saikai
lord_1_nabeshima	25ZutWwE	Nabeshima Kiyofusa	锅岛 清房	Faction.clan_nabeshima_1	Culture.saikai
lord_1_nabeshima_1	3WB4WKAb	Nabeshima Kakei	阿笕	Faction.clan_nabeshima_1	Culture.saikai
lord_1_nabeshima_2	v3bb1Q5X	Nabeshima Nobufusa	锅岛 信房	Faction.clan_nabeshima_1	Culture.saikai
lord_1_nabeshima_4	Jnx18tIy	Nabeshima Naoshige	锅岛 直茂	Faction.clan_nabeshima_1	Culture.saikai
lord_1_nabeshima_5	0YuKB1a0	Nabeshima Hikotsuru	彦鹤	Faction.clan_nabeshima_1	Culture.saikai
lord_1_nabeshima_6	vHYZgp4m	Nabeshima Kiyoyasu	锅岛 清泰	Faction.clan_nabeshima_1	Culture.saikai
lord_1_nabeshima_7	b8DHDVJl	Nabeshima Iwagiri	岩桐	Faction.clan_nabeshima_1	Culture.saikai
lord_1_saigo	aBevKeGx	Saigo Sumitaka	西乡 纯尧	Faction.clan_saigo_1	Culture.saikai
lord_1_saigo_1	MLD6QUoN	Saigo Sada	阿定	Faction.clan_saigo_1	Culture.saikai
lord_1_saigo_2	aBevKeGx	Saigo Sumitaka	西乡 纯尧	Faction.clan_saigo_1	Culture.saikai
lord_1_saigo_3	0WWMrnLV	Saigo Mayumi	真弓	Faction.clan_saigo_1	Culture.saikai
lord_1_saigo_4	Duy1yvLw	Saigo Nobunao	西乡 信尚	Faction.clan_saigo_1	Culture.saikai
lord_1_saigo_5	VhUaonxW	Saigo Sumimasa	西乡 纯贤	Faction.clan_saigo_1	Culture.saikai
lord_1_kumabe	LfZC8oxt	Kumabe Chikaie	隈部 亲家	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_1	YazRHukF	Kumabe Inasa	引佐	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_2	PJm0OEPx	Kumabe Chikanaga	隈部 亲永	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_3	Xup6gETO	Kumabe Yamase	山濑	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_4	vAL4CzPc	Kumabe Chikayasu	隈部 亲泰	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_5	Vz6OtTyq	Kumabe Shigefusa	隈部 镇房	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_6	XbjCzJTi	Kumabe Kiku	菊姫	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_7	W3XjwTmf	Kumabe Chikafusa	隈部 亲房	Faction.clan_kumabe_1	Culture.saikai
lord_1_kumabe_8	aACMcMnP	Kumabe Akafuji	朱藤	Faction.clan_kumabe_1	Culture.saikai
lord_1_arima	EALX2wiH	Arima Yoshisada	有马 义贞	Faction.clan_arima_1	Culture.saikai
lord_1_arima_1	Zf2ThTMe	Arima Utsugi	阿稔	Faction.clan_arima_1	Culture.saikai
lord_1_arima_2	bqlAf3Ep	Arima Yoshizumi	有马 义纯	Faction.clan_arima_1	Culture.saikai
lord_1_arima_3	8KGtAWLM	Arima Kanoko	鹿子	Faction.clan_arima_1	Culture.saikai
lord_1_arima_4	P5bd2ucF	Arima Yuri	百合	Faction.clan_arima_1	Culture.saikai
lord_1_arima_5	B67b5TXq	Arima Chikashi	波多亲	Faction.clan_arima_1	Culture.saikai
lord_1_arima_6	HbzP5AAB	Arima Harunobu	有马 晴信	Faction.clan_arima_1	Culture.saikai
lord_1_omura	y7KNSSPN	Omura Sumitada	大村 纯忠	Faction.clan_omura_1	Culture.saikai
lord_1_omura_1	6VZ8rqKC	Omura Oen	阿圆	Faction.clan_omura_1	Culture.saikai
lord_1_omura_2	qtwaI7LN	Omura Yoshiaki	大村 喜前	Faction.clan_omura_1	Culture.saikai
lord_1_omura_3	XqAwpT3d	Omura Yuugao	夕颜	Faction.clan_omura_1	Culture.saikai
lord_1_omura_4	YgGJdujN	Omura Shirasame	白雨	Faction.clan_omura_1	Culture.saikai
lord_1_yasutomi	hPnLYYJO	Yasutomi Suminao	安富 纯直	Faction.clan_yasutomi_1	Culture.saikai
