settlement_id,name,zh,type,culture,complex,alley(小巷),arena(竞技场),center(中心),duel_location_id(决斗场),house_1(民居1),house_2(民居2),house_3(民居3),lordshall(领主大厅),port_location_id(港口),prison(地牢),retirement_retreat(退休地),tavern(酒馆),village_center(村庄中心)
castle_village_KY24_1,Okurayama,大仓山,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_KY24_2,Soeda,副田,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_KY25,Matsuyama Castle,松山城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY25_1,Moji,门司,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_KY25_2,Nagano,长野,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_KY26,Hasuike Castle,莲池城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_j,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY26_1,Kanoe,鹿江,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_KY26_2,Sakimura,崎村,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_KY27,Seifukuji Castle,势福寺城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY27_1,Chifu,千布,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_village_KY27_2,Imayama,今山,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_KY28,Kajimine Castle,梶峰城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_b,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY28_1,Hazama,迫间,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_KY28_2,Haruke,晴气,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_KY29,Sanjo Castle,三条城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY29_1,Iwamatsu,岩松,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_village_KY29_2,Nagasaki,长崎,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_KY30,Suko Castle,须古城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY30_1,Ojima,小岛,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_KY30_2,Kishima,杵岛,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_KY31,Mifune Castle,御船城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_h,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY31_1,Mashiki,益城,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_KY31_2,Udo,宇土,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_KY32,Iwao Castle,岩尾城,castle,Culture.saikai,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_KY32_1,Katashida,坚志田,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_village_KY32_2,Kosa,小佐,village,Culture.saikai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
town_SHI1,Nakamura,中村御所,town,Culture.nankai,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_SHI1_1,Kashiwajima,柏岛,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
village_SHI1_2,Shimizu,清水,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
village_SHI1_3,Irino,入野,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
town_SHI2,Kurose,黑濑城,town,Culture.nankai,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_b,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_SHI2_1,Itashima,板岛,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
village_SHI2_2,Yawatahama,八幡浜,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
village_SHI2_3,Hoketsu,法华津,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
town_SHI4,Yuzuki,汤筑城,town,Culture.nankai,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_SHI4_1,Ebara,荏原,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
village_SHI4_2,Masaki,正木,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
village_SHI4_3,Mitsuhama,三津浜,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
town_SHI5,Okou,冈丰城,town,Culture.nankai,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_SHI5_1,Urado,浦户,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
village_SHI5_2,Motoyama,本山,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
village_SHI5_3,Kouso,香宗,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
town_SHI6,Amagiri,天雾城,town,Culture.nankai,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_SHI6_1,Nio,仁尾,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
village_SHI6_2,Tadotsu,多度津,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
town_SHI7,Ushiki,牛岐城,town,Culture.nankai,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_SHI7_1,Tachibana,立花,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
village_SHI7_2,Hirashima,平岛,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
village_SHI7_3,Yuki,结城,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_SHI1,Himenono Castle,姬野野城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_h,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI1_1,Yotsu,与津,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_SHI1_2,Susaki,须崎,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_SHI2,Ozu Castle,大洲城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_e,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI2_1,Nagahama,长浜,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_SHI2_2,Uchiko,内子,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_SHI3,Tokiwa Castle,常盘城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI3_1,Fukaura,深浦,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_SHI3_2,Sukumo,宿毛,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_SHI4,Kokubuyama Castle,国分山城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI4_1,Imabari,今治,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_village_SHI4_2,Oura,大浦,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_SHI5,Kira Castle,吉良城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_j,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI5_1,Ino,伊野,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_SHI5_2,Usa,宇佐,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_SHI6,Kaneko Castle,金子城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI6_1,Niihama,新居浜,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_village_SHI6_2,Kawanoe,川之江,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_SHI7,Onishi Castle,大西城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_h,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI7_1,Umaji,马路,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_village_SHI7_2,Shuzu,州津,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_SHI8,Aki Castle,安艺城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI8_1,Inoguchi,井之口,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_SHI8_2,Nahari,奈半利,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_SHI9,Sakihama Castle,崎滨城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI9_1,Murotsu,室津,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_SHI9_2,Kannoura,甲浦,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_SHI10,Sogo Castle,十河城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_e,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI10_1,Kozai,香西,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_SHI10_2,Shido,志度,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_SHI11,Tosadomari Castle,土佐泊城,castle,Culture.nankai,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_SHI11_1,Bekku,别宫,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_b
castle_village_SHI11_2,Komatsushima,小松岛,village,Culture.nankai,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
town_TOHO1,Kurokawa,黑川城,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_b,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO1_1,Kouzashi,神指,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
village_TOHO1_2,Shingu,新宫,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
village_TOHO1_3,Sakigawa,先川,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
town_TOHO2,Yonezawa,米泽城,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_c,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO2_1,Nagai,长井,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
village_TOHO2_2,Komatsu,小松,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
village_TOHO2_3,Takahata,高畑,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
town_TOHO3,Yamagata,山形城,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_b,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO3_1,Kashikura,柏仓,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
village_TOHO3_2,Narisawa,成泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
village_TOHO3_3,Iwanami,岩波,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
town_TOHO4,Ishinomaki,石卷城,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO4_1,Monou,桃生,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
village_TOHO4_2,Yokoura,横浦,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
village_TOHO4_3,Hagihama,萩浜,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_j
town_TOHO5,Sakata,酒田城,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO5_1,Fukiura,吹浦,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
village_TOHO5_2,Kamegasaki,龟崎,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
village_TOHO5_3,Dewa-Oura,出羽尾浦,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
town_TOHO6,Tsuchizaki-Minato,土崎湊,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO6_1,Wakimoto,胁本,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
village_TOHO6_2,Akitanada,秋田滩,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
village_TOHO6_3,Toshima,丰岛,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
town_TOHO7,Sannohe,三户城,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_c,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO7_1,Okuse,奥濑,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
village_TOHO7_2,Tonai,斗内,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
village_TOHO7_3,Tago,田子,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
town_TOHO8,Tosaminato,十三湊,town,Culture.ou,LocationComplexTemplate.town_complex,,sho_arena_b,sho_town_a,,empire_house_d_interior_house,empire_house_d_interior_house,empire_house_d_interior_house,sho_keep_scene,,sho_prison_b,,sho_tavern_a,
village_TOHO8_1,Minmaya,三厩,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
village_TOHO8_2,Isomatsu,矶松,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
village_TOHO8_3,Ushiogata,牛潟,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_TOHO1,Funaoka Castle,船冈城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO1_1,Sekishiba,关柴,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_TOHO1_2,Funaoka,船冈,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO2,Inawashiro Castle,猪苗代城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_b,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO2_1,Shirotsu,白津,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO2_2,Inawashiro,猪苗代,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO3,Nihonmatsu Castle,二本松城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_j,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO3_1,Adachi,足立,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO3_2,Nihonmatsu,二本松,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO4,Miharu Castle,三春城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO4_1,Tamura,田村,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO4_2,Koriyama,郡山,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO5,Sukagawa Castle,须贺川城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_e,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO5_1,Asaka,朝坂,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO5_2,Iwase,岩濑,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO6,Iinotaira Castle,饭野平城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO6_1,Shirado,白土,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_TOHO6_2,Funao,船尾,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_TOHO7,Odaka Castle,小高城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO7_1,Kusano,草野,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO7_2,Odaka,小高,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO8,Soma-Nakamura Castle,相马中村城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO8_1,Kakeda,挂田,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_TOHO8_2,Nakamuta,中牟田,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO9,Yanagawa Castle,梁川城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_j,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO9_1,Nishiyama,西山,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO9_2,Marumori,丸森,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO10,Watari Castle,亘理城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_e,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO10_1,Sakatsuta,坂津田,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO10_2,Watari,亘理,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO11,Tendo Castle,天童城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO11_1,Shiraiwa,白岩,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_TOHO11_2,Aterazawa,左泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO12,Iwakiri Castle,岩切城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO12_1,Shiogama,盐釜,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_TOHO12_2,Sendai,仙台,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO13,Nakaniida Castle,中新田城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_j,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO13_1,Ohira,大平,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_TOHO13_2,Kurokawa,黑川城,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO14,Iwadeyama Castle,岩出山城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO14_1,Ichikuri,一栗,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO14_2,Isoda,矶田,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO15,Takashimizu Castle,高清水城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_e,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO15_1,Miyazawa,宫泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_TOHO15_2,Furukawa,古川,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO16,Teraike Castle,寺池城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_j,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO16_1,Sanuma,佐沼,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_village_TOHO16_2,Matsuzaki,松崎,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO17,Nobesawa Castle,延泽城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_j,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO17_1,Obanazawa,尾花泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_TOHO17_2,Nobesawa,延泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_e
castle_TOHO18,Sakenobe Castle,鲑延城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO18_1,Kisakata,象潟,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_a
castle_village_TOHO18_2,Niwatsuki,庭月,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO19,Nikaho Castle,仁贺保城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO19_1,Akozu,赤尾津,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_TOHO19_2,Konoura,金浦,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_TOHO20,Inaniwa Castle,稻庭城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_b,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO20_1,Iwasaki,岩崎,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO20_2,Yuzawa,汤泽,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO21,Yokote Castle,横手城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_c,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO21_1,Inooka,猪冈,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_c
castle_village_TOHO21_2,Nabekura,锅仓,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO22,Akaiwa Castle,赤岩城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_d,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO22_1,Karakuwa,唐桑,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_d
castle_village_TOHO22_2,Kesennuma,气仙沼,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_TOHO23,Yokota Castle,横田城,castle,Culture.ou,LocationComplexTemplate.castle_complex,,,sho_castle_map_i,,,,,sho_keep_scene,,sho_prison_b,,,
castle_village_TOHO23_1,Tono,远野,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
castle_village_TOHO23_2,Otsuchi,大槌,village,Culture.ou,LocationComplexTemplate.village_complex,,,,,,,,,,,,,sho_village_h
