person_id,name,force_id,force_name,rank,superior_id,superior_name,salary,ambition,loyalty,kamon
1371,待替换(ID 1371),0,无,0,0,青山忠成,0,0,0,0
1372,待替换(ID 1372),4,芦名家,0,0,青山忠成,0,0,0,0
1373,待替换(ID 1373),0,无,0,1101,,1101,75,54,0
1374,待替换(ID 1374),0,无,0,4178,,40,8,0,5
1375,待替换(ID 1375),0,无,0,0,青山忠成,0,0,162,4
1376,待替换(ID 1376),0,无,0,0,青山忠成,0,0,0,0
1377,待替换(ID 1377),0,无,0,0,青山忠成,0,0,0,0
1378,待替换(ID 1378),0,无,4,13880,,0,0,0,0
1379,待替换(ID 1379),0,无,0,37888,,0,77,4,77
1380,待替换(ID 1380),0,无,0,32512,,4,138,176,9
1381,待替换(ID 1381),0,无,0,0,青山忠成,0,0,0,0
1382,待替换(ID 1382),0,无,0,0,青山忠成,0,0,0,0
1383,待替换(ID 1383),4,芦名家,0,0,青山忠成,0,0,0,0
1384,待替换(ID 1384),0,无,0,722,毛利元就,1101,73,54,0
1385,待替换(ID 1385),0,无,0,64,伊木忠次,36,0,148,8
1386,待替换(ID 1386),0,无,0,0,青山忠成,0,0,138,4
1387,待替换(ID 1387),0,无,0,0,青山忠成,0,0,0,0
1388,待替换(ID 1388),0,无,0,0,青山忠成,0,0,0,0
1389,待替换(ID 1389),0,无,4,13887,,0,0,0,0
1390,待替换(ID 1390),0,无,0,45568,,40,77,4,77
1391,待替换(ID 1391),0,无,0,37760,,4,0,0,0
1392,待替换(ID 1392),0,无,0,0,青山忠成,0,0,0,0
1393,待替换(ID 1393),0,无,0,0,青山忠成,0,0,0,0
1394,待替换(ID 1394),1,浅井家,0,0,青山忠成,0,0,0,0
1395,待替换(ID 1395),0,无,0,1101,,1101,90,64,0
1396,待替换(ID 1396),0,无,0,8211,,109,138,24,98
1397,待替换(ID 1397),0,无,0,0,青山忠成,0,128,88,4
1398,待替换(ID 1398),0,无,0,0,青山忠成,0,0,0,0
1399,待替换(ID 1399),0,无,0,0,青山忠成,0,0,0,0
